Tstamp	w2	w3	w4	w5	w6	w7	w8	Humidity_Min	Module_Temp1	Wind_Direction	Wind_Speed	Ambient_Temp	Module_Temp2_Actual	Humidity_Max	Humidity_Actual	Ambient_Temp_Min	Ambient_Temp_Max	Ambient_Temp_Avg	Global_Irradiation_Min	Irradiation_Tilt1_Actual	Irradiation_Tilt2_Actual	w1	Global_Irradiation_Max	Global_Irradiation_Avg	Wind_Speed_Min	Wind_Speed_Max	Humidity_Avg	Wind_Direction_Min	Wind_Direction_Max	Wind_Speed_Avg	Global_Irradiation_Actual	w33	Rain	Room_Temperature
2019-01-06 00:05:00	1.0	CT08	1.0	2019-01-06 00:05:14	0.0	E9	FF	NULL	37.8169713	0.0	0.0	10.6752014	NULL	NULL	97.4121094	NULL	NULL	NULL	NULL	-728.4545898	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-06 00:10:00	1.0	CT08	1.0	2019-01-06 00:10:33	0.0	C5	FF	NULL	11.3110196	0.0	0.0	34.2233276	NULL	NULL	94.6411133	NULL	NULL	NULL	NULL	67.4591064	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-06 00:15:00	1.0	CT08	1.0	2019-01-06 00:15:53	0.0	A6	9C	NULL	-34.377029	0.0	0.0	-53.2392883	NULL	NULL	75.2441406	NULL	NULL	NULL	NULL	-1488.8153076	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-06 00:20:00	1.0	CT08	1.0	2019-01-06 00:19:53	0.0	C6	F1	NULL	-5.7626949	0.0	0.0	-74.753418	NULL	NULL	33.2814535	NULL	NULL	NULL	NULL	-765.2994792	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-06 00:25:00	1.0	CT08	1.0	2019-01-06 00:24:45	0.0	73.3333333	F3	NULL	46.8804858	0.0	0.0	21.2894694	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	39.3473307	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-06 00:30:00	1.0	CT08	1.0	2019-01-06 00:30:07	0.0	C8	EE	NULL	1.7071961	0.0	0.0	-27.2749329	NULL	NULL	93.0358887	NULL	NULL	NULL	NULL	-315.6280518	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-06 00:35:00	1.0	CT08	1.0	2019-01-06 00:35:25	0.0	FC	FF	NULL	-75.2759408	0.0	0.0	-65.5889893	NULL	NULL	-80.368042	NULL	NULL	NULL	NULL	-2000.0	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-06 00:40:00	1.0	CT08	1.0	2019-01-06 00:40:45	0.0	BC	FF	NULL	-67.6815558	0.0	0.0	-50.3889465	NULL	NULL	0.1930237	NULL	NULL	NULL	NULL	-1359.6343994	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-06 00:45:00	1.0	CT08	1.0	2019-01-06 00:44:45	0.0	C9	E0	NULL	54.5956074	0.0	0.0	6.3317871	NULL	NULL	99.9460856	NULL	NULL	NULL	NULL	226.8473307	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-06 00:50:00	1.0	CT08	1.0	2019-01-06 00:50:07	0.0	CA	C2	NULL	41.5202297	0.0	0.0	-20.4214478	NULL	NULL	99.9588013	NULL	NULL	NULL	NULL	-185.8520508	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
