Tstamp	w2	w3	w4	w5	w6	w7	w8	Humidity_Min	Module_Temp1	Wind_Direction	Wind_Speed	Ambient_Temp	Module_Temp2_Actual	Humidity_Max	Humidity_Actual	Ambient_Temp_Min	Ambient_Temp_Max	Ambient_Temp_Avg	Global_Irradiation_Min	Irradiation_Tilt1_Actual	Irradiation_Tilt2_Actual	w1	Global_Irradiation_Max	Global_Irradiation_Avg	Wind_Speed_Min	Wind_Speed_Max	Humidity_Avg	Wind_Direction_Min	Wind_Direction_Max	Wind_Speed_Avg	Global_Irradiation_Actual	w33	Rain	Room_Temperature
2019-01-16 00:05:00	1.0	CT08	1.0	2019-01-16 00:05:10	0.0	24.0	3.0	NULL	50.8693038	0.0	0.0	17.913208	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	44.4335938	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-16 00:10:00	1.0	CT08	1.0	2019-01-16 00:10:33	0.0	F2	3.0	NULL	51.0985031	0.0	0.0	17.8201294	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	44.5861816	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-16 00:15:00	1.0	CT08	1.0	2019-01-16 00:15:52	0.0	A9	3.0	NULL	51.9732175	0.0	0.0	17.6431274	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	45.3948975	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-16 00:20:00	1.0	CT08	1.0	2019-01-16 00:19:54	0.0	5E	3.0	NULL	53.0646066	0.0	0.0	17.3903402	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	45.8170573	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-16 00:25:00	1.0	CT08	1.0	2019-01-16 00:25:13	0.0	41.25	3.0	NULL	53.5580738	0.0	0.0	17.2212219	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	46.0205078	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-16 00:30:00	1.0	CT08	1.0	2019-01-16 00:30:07	0.0	F5	3.0	NULL	54.0555489	0.0	0.0	17.0414225	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	46.4070638	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-16 00:35:00	1.0	CT08	1.0	2019-01-16 00:35:30	0.0	C6	3.0	NULL	54.4252735	0.0	0.0	16.8959554	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	46.2443034	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-16 00:40:00	1.0	CT08	1.0	2019-01-16 00:40:51	0.0	B2	3.0	NULL	54.815288	0.0	0.0	16.8145752	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	-429.9468994	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-16 00:45:00	1.0	CT08	1.0	2019-01-16 00:44:49	0.0	9D	3.0	NULL	55.2088093	0.0	0.0	16.7321777	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	-630.4931641	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-16 00:50:00	1.0	CT08	1.0	2019-01-16 00:47:31	0.0	7A	3.0	NULL	55.7568835	0.0	0.0	16.6223145	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	1984.375	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-16 01:00:00	1.0	CT08	1.0	2019-01-16 00:56:54	0.0	48.0	3.0	NULL	56.4722857	0.0	0.0	16.4697266	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	46.5698242	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-16 01:25:00	1.0	CT08	1.0	2019-01-16 01:25:52	0.0	CB	3.0	NULL	31.7608513	0.0	0.0	-18.5593669	NULL	NULL	74.4496663	NULL	NULL	NULL	NULL	-153.5644531	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-16 01:30:00	1.0	CT08	1.0	2019-01-16 01:28:33	0.0	C2	3.0	NULL	58.0293375	0.0	0.0	16.060791	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	61.9506836	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-16 02:00:00	1.0	CT08	1.0	2019-01-16 02:00:11	0.0	6A	3.0	NULL	58.8359184	0.0	0.0	15.7963053	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	47.5056966	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
