Tstamp	w2	w3	w4	w5	w6	w7	w8	Humidity_Min	Module_Temp1	Wind_Direction	Wind_Speed	Ambient_Temp	Module_Temp2_Actual	Humidity_Max	Humidity_Actual	Ambient_Temp_Min	Ambient_Temp_Max	Ambient_Temp_Avg	Global_Irradiation_Min	Irradiation_Tilt1_Actual	Irradiation_Tilt2_Actual	w1	Global_Irradiation_Max	Global_Irradiation_Avg	Wind_Speed_Min	Wind_Speed_Max	Humidity_Avg	Wind_Direction_Min	Wind_Direction_Max	Wind_Speed_Avg	Global_Irradiation_Actual	w33	Rain	Room_Temperature
2019-01-02 00:05:00	1.0	CT08	1.0	2019-01-02 00:05:01	0.0	20.75	3.0	NULL	45.503036	0.0	0.0	20.2516174	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	42.8314209	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-02 00:10:00	1.0	CT08	1.0	2019-01-02 00:10:21	0.0	DE	3.0	NULL	45.2963809	0.0	0.0	20.1074219	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	42.0837402	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-02 00:15:00	1.0	CT08	1.0	2019-01-02 00:15:41	0.0	AB	3.0	NULL	46.0350788	0.0	0.0	19.9594116	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	42.6025391	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-02 00:20:00	1.0	CT08	1.0	2019-01-02 00:19:42	0.0	7E	3.0	NULL	46.9185604	0.0	0.0	19.7717285	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	43.1315104	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-02 00:25:00	1.0	CT08	1.0	2019-01-02 00:25:03	0.0	5D	3.0	NULL	47.4020079	0.0	0.0	19.6725464	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	42.755127	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-02 00:30:00	1.0	CT08	1.0	2019-01-02 00:30:22	0.0	F2	3.0	NULL	51.0571721	0.0	0.0	19.4482422	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	43.5791016	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-02 00:35:00	1.0	CT08	1.0	2019-01-02 00:35:14	0.0	B6	3.0	NULL	51.2881247	0.0	0.0	19.1969808	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	43.8435872	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-02 00:40:00	1.0	CT08	1.0	2019-01-02 00:40:35	0.0	D1	3.0	NULL	49.1514368	0.0	0.0	19.2132568	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	43.762207	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-02 00:45:00	1.0	CT08	1.0	2019-01-02 00:45:55	0.0	1D	3.0	NULL	45.9103343	0.0	0.0	19.3193054	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	42.9534912	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-02 00:50:00	1.0	CT08	1.0	2019-01-02 00:49:55	0.0	DE	3.0	NULL	43.1662058	0.0	0.0	19.8897298	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	40.3645833	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
