Tstamp	w2	w3	w4	w5	w6	w7	w8	Humidity_Min	Module_Temp1	Wind_Direction	Wind_Speed	Ambient_Temp	Module_Temp2_Actual	Humidity_Max	Humidity_Actual	Ambient_Temp_Min	Ambient_Temp_Max	Ambient_Temp_Avg	Global_Irradiation_Min	Irradiation_Tilt1_Actual	Irradiation_Tilt2_Actual	w1	Global_Irradiation_Max	Global_Irradiation_Avg	Wind_Speed_Min	Wind_Speed_Max	Humidity_Avg	Wind_Direction_Min	Wind_Direction_Max	Wind_Speed_Avg	Global_Irradiation_Actual	w33	Rain	Room_Temperature
2019-01-11 00:05:00	1.0	CT08	1.0	2019-01-11 00:05:41	0.0	C6	3.0	NULL	39.9789588	0.0	0.0	18.416748	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	41.3208008	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-11 00:10:00	1.0	CT08	1.0	2019-01-11 00:09:45	0.0	DB	3.0	NULL	39.2455212	0.0	0.0	18.480835	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	42.5415039	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-11 00:15:00	1.0	CT08	1.0	2019-01-11 00:13:48	0.0	FA	3.0	NULL	6.5604585	0.0	0.0	18.5693359	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	-600.9724935	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-11 00:20:00	1.0	CT08	1.0	2019-01-11 00:16:26	0.0	FC	3.0	NULL	40.2524949	0.0	0.0	18.581543	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	43.7011719	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-11 00:25:00	1.0	CT08	1.0	2019-01-11 00:23:58	0.0	72.5	3.0	NULL	42.3761573	0.0	0.0	18.152771	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	45.715332	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-11 00:30:00	1.0	CT08	1.0	2019-01-11 00:29:18	0.0	E9	3.0	NULL	23.2381468	0.0	0.0	17.7473958	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	374.6744792	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-11 00:35:00	1.0	CT08	1.0	2019-01-11 00:34:38	0.0	84.0	3.0	NULL	45.5338463	0.0	0.0	17.434082	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	45.8374023	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-11 00:40:00	1.0	CT08	1.0	2019-01-11 00:37:21	0.0	75.0	3.0	NULL	46.7692678	0.0	0.0	17.3883057	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	-2000.0	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-11 00:50:00	1.0	CT08	1.0	2019-01-11 00:48:01	0.0	8C	3B	NULL	-27.8805459	0.0	0.0	-61.661377	NULL	NULL	0.3875732	NULL	NULL	NULL	NULL	-101.0437012	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-11 00:55:00	1.0	CT08	1.0	2019-01-11 00:52:02	0.0	42.0	3.0	NULL	52.2820729	0.0	0.0	16.451416	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	59.9975586	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-11 01:00:00	1.0	CT08	1.0	2019-01-11 01:00:48	0.0	B8	3.0	NULL	52.8066009	0.0	0.0	21.6470337	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	48.1719971	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
