Tstamp	w2	w3	w4	w5	w6	w7	w8	Humidity_Min	Module_Temp1	Wind_Direction	Wind_Speed	Ambient_Temp	Module_Temp2_Actual	Humidity_Max	Humidity_Actual	Ambient_Temp_Min	Ambient_Temp_Max	Ambient_Temp_Avg	Global_Irradiation_Min	Irradiation_Tilt1_Actual	Irradiation_Tilt2_Actual	w1	Global_Irradiation_Max	Global_Irradiation_Avg	Wind_Speed_Min	Wind_Speed_Max	Humidity_Avg	Wind_Direction_Min	Wind_Direction_Max	Wind_Speed_Avg	Global_Irradiation_Actual	w33	Rain	Room_Temperature
2019-01-12 00:05:00	1.0	CT08	1.0	2019-01-12 00:04:33	0.0	A3	3.0	NULL	89.9969941	0.0	0.0	55.8099365	NULL	NULL	44.8822021	NULL	NULL	NULL	NULL	1515.625	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-12 00:15:00	1.0	CT08	1.0	2019-01-12 00:15:19	0.0	0.0	3.0	NULL	-106.9941085	0.0	0.0	-140.0	NULL	NULL	99.9816895	NULL	NULL	NULL	NULL	-2000.0	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-12 00:40:00	1.0	CT08	1.0	2019-01-12 00:39:19	0.0	B3	3.0	NULL	78.1177107	0.0	0.0	18.3587646	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	-1246.3378906	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-12 01:00:00	1.0	CT08	1.0	2019-01-12 00:58:54	0.0	9F	3.0	NULL	52.5015029	0.0	0.0	18.2977295	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	43.8842773	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-12 01:05:00	1.0	CT08	1.0	2019-01-12 01:04:04	0.0	C0	3C	NULL	-106.9941085	0.0	0.0	22.3046875	NULL	NULL	58.3251953	NULL	NULL	NULL	NULL	-2000.0	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-12 01:15:00	1.0	CT08	1.0	2019-01-12 01:15:57	0.0	C4	3.0	NULL	28.0125045	0.0	0.0	28.6019897	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	-400.1922607	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-12 01:20:00	1.0	CT08	1.0	2019-01-12 01:17:17	0.0	BC	3.0	NULL	52.3421907	0.0	0.0	18.3862305	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	1974.2431641	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-12 01:25:00	1.0	CT08	1.0	2019-01-12 01:22:37	0.0	EF	3.0	NULL	23.3864374	0.0	0.0	36.7318726	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	-976.6235352	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-12 01:30:00	1.0	CT08	1.0	2019-01-12 01:27:34	0.0	0.0	3.0	NULL	-106.9941085	0.0	0.0	-140.0	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	-2000.0	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-12 01:35:00	1.0	CT08	1.0	2019-01-12 01:32:51	0.0	20.0	3.0	NULL	-106.6093543	0.0	0.0	-139.9023438	NULL	NULL	99.9023438	NULL	NULL	NULL	NULL	1726.5625	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-12 01:40:00	1.0	CT08	1.0	2019-01-12 01:39:30	0.0	76.0	3.0	NULL	56.0003607	0.0	0.0	58.7976074	NULL	NULL	99.5666504	NULL	NULL	NULL	NULL	1992.1875	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-12 01:50:00	1.0	CT08	1.0	2019-01-12 01:50:10	0.0	D3	3.0	NULL	48.4926456	0.0	0.0	-5.0655111	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	-385.3556315	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-12 01:55:00	1.0	CT08	1.0	2019-01-12 01:55:39	0.0	CA	3.0	NULL	16.5292473	0.0	0.0	27.4301147	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	140.335083	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-12 02:00:00	1.0	CT08	1.0	2019-01-12 02:00:51	0.0	BA	3.0	NULL	34.4947096	0.0	0.0	16.2507629	NULL	NULL	99.9557495	NULL	NULL	NULL	NULL	451.9500732	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-12 02:05:00	1.0	CT08	1.0	2019-01-12 02:05:45	0.0	A8	3.0	NULL	54.8200473	0.0	0.0	17.5714111	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	45.3694661	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-12 02:10:00	1.0	CT08	1.0	2019-01-12 02:09:46	0.0	8F	3.0	NULL	57.2778646	0.0	0.0	17.4991862	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	45.4101562	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-12 02:15:00	1.0	CT08	1.0	2019-01-12 02:15:05	0.0	7D	3.0	NULL	55.4728267	0.0	0.0	20.5323792	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	222.5189209	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-12 02:20:00	1.0	CT08	1.0	2019-01-12 02:20:25	0.0	73.25	3.0	NULL	55.465312	0.0	0.0	17.3829651	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	559.2193604	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
