Tstamp	w2	w3	w4	w5	w6	w7	w8	Humidity_Min	Module_Temp1	Wind_Direction	Wind_Speed	Ambient_Temp	Module_Temp2_Actual	Humidity_Max	Humidity_Actual	Ambient_Temp_Min	Ambient_Temp_Max	Ambient_Temp_Avg	Global_Irradiation_Min	Irradiation_Tilt1_Actual	Irradiation_Tilt2_Actual	w1	Global_Irradiation_Max	Global_Irradiation_Avg	Wind_Speed_Min	Wind_Speed_Max	Humidity_Avg	Wind_Direction_Min	Wind_Direction_Max	Wind_Speed_Avg	Global_Irradiation_Actual	w33	Rain	Room_Temperature
2019-01-29 00:00:00	1.0	CT08	1.0	2019-01-29 00:00:04	0.0	DA	3.0	NULL	39.416857	0.0	0.0	16.1340332	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	46.081543	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-29 00:05:00	1.0	CT08	1.0	2019-01-29 00:05:23	0.0	EB	3.0	NULL	39.5145485	0.0	0.0	16.1820984	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	47.2106934	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-29 00:10:00	1.0	CT08	1.0	2019-01-29 00:10:42	0.0	E3	3.0	NULL	39.1328003	0.0	0.0	16.1691284	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	47.6226807	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-29 00:15:00	1.0	CT08	1.0	2019-01-29 00:14:42	0.0	D2	3.0	NULL	39.1353052	0.0	0.0	16.1299642	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	47.7701823	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-29 00:20:00	1.0	CT08	1.0	2019-01-29 00:20:54	0.0	8C	3.0	NULL	40.0631237	0.0	0.0	15.897522	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	48.8586426	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-29 00:25:00	1.0	CT08	1.0	2019-01-29 00:24:52	0.0	7C	3.0	NULL	39.7945974	0.0	0.0	15.8502197	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	48.5839844	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-29 00:30:00	1.0	CT08	1.0	2019-01-29 00:30:16	0.0	8C	3.0	NULL	39.2470242	0.0	0.0	15.9013367	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	48.1109619	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-29 00:35:00	1.0	CT08	1.0	2019-01-29 00:35:37	0.0	7E	3.0	NULL	39.3063905	0.0	0.0	15.8807373	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	48.6297607	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-29 00:40:00	1.0	CT08	1.0	2019-01-29 00:39:43	0.0	8A	3.0	NULL	39.4008256	0.0	0.0	15.8624268	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	48.8077799	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-29 00:45:00	1.0	CT08	1.0	2019-01-29 00:44:57	0.0	6D	3.0	NULL	39.4912529	0.0	0.0	15.7914734	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	48.8433838	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-29 00:50:00	1.0	CT08	1.0	2019-01-29 00:50:15	0.0	2B	3.0	NULL	40.1277504	0.0	0.0	15.6785583	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	49.6673584	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-29 00:55:00	1.0	CT08	1.0	2019-01-29 00:55:39	0.0	DD	3.0	NULL	41.7328965	0.0	0.0	15.4328918	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	50.4302979	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
