Tstamp	w2	w3	w4	w5	w6	w7	w8	Humidity_Min	Module_Temp1	Wind_Direction	Wind_Speed	Ambient_Temp	Module_Temp2_Actual	Humidity_Max	Humidity_Actual	Ambient_Temp_Min	Ambient_Temp_Max	Ambient_Temp_Avg	Global_Irradiation_Min	Irradiation_Tilt1_Actual	Irradiation_Tilt2_Actual	w1	Global_Irradiation_Max	Global_Irradiation_Avg	Wind_Speed_Min	Wind_Speed_Max	Humidity_Avg	Wind_Direction_Min	Wind_Direction_Max	Wind_Speed_Avg	Global_Irradiation_Actual	w33	Rain	Room_Temperature
2019-01-04 00:05:00	1.0	CT08	1.0	2019-01-04 00:04:40	0.0	2F	3.0	NULL	44.240311	0.0	0.0	18.7005615	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	43.3959961	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-04 00:10:00	1.0	CT08	1.0	2019-01-04 00:10:52	0.0	A8	3.0	NULL	42.8345557	0.0	0.0	18.9538574	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	42.1905518	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-04 00:15:00	1.0	CT08	1.0	2019-01-04 00:14:52	0.0	D1	3.0	NULL	41.9939081	0.0	0.0	19.2061361	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	43.2535807	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-04 00:20:00	1.0	CT08	1.0	2019-01-04 00:20:14	0.0	BC	3.0	NULL	42.105627	0.0	0.0	19.1903687	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	43.0603027	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-04 00:25:00	1.0	CT08	1.0	2019-01-04 00:25:33	0.0	8B	3.0	NULL	43.1576891	0.0	0.0	19.0522766	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	43.1060791	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-04 00:30:00	1.0	CT08	1.0	2019-01-04 00:30:53	0.0	2B	3.0	NULL	43.9399723	0.0	0.0	18.8394165	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	44.0216064	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-04 00:35:00	1.0	CT08	1.0	2019-01-04 00:34:53	0.0	DB	3.0	NULL	44.9006052	0.0	0.0	18.5530599	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	44.7387695	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-04 00:40:00	1.0	CT08	1.0	2019-01-04 00:40:15	0.0	A0	3.0	NULL	45.9584285	0.0	0.0	18.34198	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	45.135498	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-04 00:45:00	1.0	CT08	1.0	2019-01-04 00:45:34	0.0	3C	3.0	NULL	47.1615366	0.0	0.0	18.1085205	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	45.4406738	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-04 00:50:00	1.0	CT08	1.0	2019-01-04 00:49:34	0.0	FD	3.0	NULL	47.9014869	0.0	0.0	17.8704834	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	45.8170573	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-04 00:55:00	1.0	CT08	1.0	2019-01-04 00:55:46	0.0	CF	3.0	NULL	47.9656126	0.0	0.0	17.6934814	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	45.715332	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
