Tstamp	w2	w3	w4	w5	w6	w7	w8	Humidity_Min	Module_Temp1	Wind_Direction	Wind_Speed	Ambient_Temp	Module_Temp2_Actual	Humidity_Max	Humidity_Actual	Ambient_Temp_Min	Ambient_Temp_Max	Ambient_Temp_Avg	Global_Irradiation_Min	Irradiation_Tilt1_Actual	Irradiation_Tilt2_Actual	w1	Global_Irradiation_Max	Global_Irradiation_Avg	Wind_Speed_Min	Wind_Speed_Max	Humidity_Avg	Wind_Direction_Min	Wind_Direction_Max	Wind_Speed_Avg	Global_Irradiation_Actual	w33	Rain	Room_Temperature
2019-01-26 00:00:00	1.0	CT08	1.0	2019-01-26 00:00:55	0.0	6D	3.0	NULL	46.8203679	0.0	0.0	15.8013916	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	48.2177734	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-26 00:05:00	1.0	CT08	1.0	2019-01-26 00:04:49	0.0	6B	3.0	NULL	46.6866057	0.0	0.0	15.7891846	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	48.0957031	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-26 00:10:00	1.0	CT08	1.0	2019-01-26 00:10:10	0.0	3B	3.0	NULL	46.6963749	0.0	0.0	15.7121277	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	47.9278564	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-26 00:15:00	1.0	CT08	1.0	2019-01-26 00:15:35	0.0	3A	3.0	NULL	46.4746904	0.0	0.0	15.6213379	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	47.7905273	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-26 00:20:00	1.0	CT08	1.0	2019-01-26 00:20:54	0.0	2F	3.0	NULL	46.553595	0.0	0.0	15.6259155	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	48.0499268	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-26 00:25:00	1.0	CT08	1.0	2019-01-26 00:24:58	0.0	26.6666667	3.0	NULL	46.5558495	0.0	0.0	15.5867513	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	47.8312174	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-26 00:30:00	1.0	CT08	1.0	2019-01-26 00:30:18	0.0	2D	3.0	NULL	46.2988457	0.0	0.0	15.6030273	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	47.668457	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-26 00:35:00	1.0	CT08	1.0	2019-01-26 00:35:42	0.0	14.25	3.0	NULL	46.5791451	0.0	0.0	15.5305481	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	48.0499268	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-26 00:40:00	1.0	CT08	1.0	2019-01-26 00:40:31	0.0	0C	3.0	NULL	46.9185604	0.0	0.0	15.4901123	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	48.2788086	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2019-01-26 00:45:00	1.0	CT08	1.0	2019-01-26 00:45:56	0.0	7.25	3.0	NULL	47.5425334	0.0	0.0	15.4954529	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	47.8668213	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
