Tstamp	m2	m3	m4	m5	m6	m7	Voltage_R_Phase	Voltage_Y_Phase	Voltage_B_Phase	Average_Voltage	Voltage_R_Y	Voltage_Y_B	Voltage_B_R	Line_To_Line_Voltage_Average	Current_R	Current_Y	Current_B	Current_N	Average_Current	Frequency_R	Frequency_Y	Frequency_B	Average_Frequency	Power_Factor_R	Power_Factor_Y	Power_Factor_B	Average_Power_Factor	Active_Power_R	Active_Power_Y	Active_Power_B	Total_Power	Reactive_Power_R	Reactive_Power_Y	Reactive_Power_B	Total_Reactive_Power	Total_Apparent_Power	Active_Energy	Reactive_Energy	Apparent_Power_R	Apparent_Power_Y	Apparent_Power_B	Reactive_Energy2	Maximum_Active_Power	Minimum_Active_Power	Maximum_Reactive_Power	Minimum_Reactive_Power	Maximum_Apparent_Power	Wh_Received	VAh_Received	VARh_Inductive_Received	VARh_Capacitive_Received	Energy_Export1	VAh_Delivered	VARh_Ind_Delivered	VARh_Cap_Delivered	THD	Active_Total_Import	Active_Total_Export	Apparent_Import	Aparent_Export	Energy_Today	m1	Energy_Import	Energy_Export	m66	Total_KW_Avg
2019-01-15 00:00:00	CT08	2019-01-15 00:00:46	0.0	12.0	1.0	NA	247.0261993	244.7942352	245.2571564	245.6925303	426.3989258	423.4909363	426.7671814	425.5523478	0.3750971	0.0	0.0	NA	0.1250324	NA	NA	NA	50.0932961	NA	NA	NA	1.324612	-0.0468769	-0.0198894	-0.0064324	-0.0731987	NA	NA	NA	0.0799263	0.1083802	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	699341.0	2602982499.0	4.0	NA
2019-01-15 00:05:00	CT08	2019-01-15 00:04:45	0.0	12.0	1.0	NA	246.6517232	244.2853139	244.9759776	245.3043382	425.5822652	422.8650818	426.1934814	424.8802762	0.3755184	0.0	0.0	NA	0.1251728	NA	NA	NA	50.084596	NA	NA	NA	1.3100373	-0.0488091	-0.0200238	-0.0062039	-0.0750368	NA	NA	NA	0.078716	0.108753	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	699344.3333333	2602982499.0	4.0	NA
2019-01-15 00:10:00	CT08	2019-01-15 00:10:02	0.0	12.0	1.0	NA	246.0861664	243.8774757	244.5879974	244.8505465	424.738266	422.2633286	425.2800674	424.0938873	0.3764738	0.0770322	0.0	NA	0.1511687	NA	NA	NA	50.0183325	NA	NA	NA	1.23687	-0.0477349	-0.020644	-0.0062745	-0.0746535	NA	NA	NA	0.0613999	0.1003378	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	699349.75	2602982499.0	4.0	NA
2019-01-15 00:15:00	CT08	2019-01-15 00:15:22	0.0	12.0	1.0	NA	245.9095917	243.7061806	244.4003258	244.6720327	424.4334641	421.9298935	424.9903793	423.784579	0.3775851	0.0765303	0.0	NA	0.1513718	NA	NA	NA	50.004096	NA	NA	NA	1.2390223	-0.0481006	-0.0202728	-0.0053018	-0.0736752	NA	NA	NA	0.0615005	0.0994621	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	699356.5	2602982499.0	4.0	NA
2019-01-15 00:20:00	CT08	2019-01-15 00:20:44	0.0	12.0	1.0	NA	245.9685822	243.7211533	244.4378281	244.7091878	424.4383011	421.9358597	425.1733704	423.849177	0.3765465	0.0	0.0	NA	0.1255155	NA	NA	NA	50.0838318	NA	NA	NA	1.3183267	-0.0477752	-0.0200065	-0.0061456	-0.0739272	NA	NA	NA	0.0793438	0.1084469	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	699363.25	2602982499.0	4.0	NA
2019-01-15 00:25:00	CT08	2019-01-15 00:24:45	0.0	12.0	1.0	NA	245.6667938	243.5292562	244.2413737	244.4791412	424.0644328	421.7638855	424.5238139	423.4507107	0.3738697	0.0	0.0	NA	0.1246232	NA	NA	NA	50.1138407	NA	NA	NA	1.3072723	-0.0478624	-0.0207024	-0.0067246	-0.0752894	NA	NA	NA	0.0783893	0.1086941	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	699369.0	2602982499.0	4.0	NA
2019-01-15 00:30:00	CT08	2019-01-15 00:30:56	0.0	12.0	1.0	NA	245.7846031	243.7392044	244.2999687	244.6079254	424.3338852	421.9108505	424.7756577	423.6734645	0.3765676	0.0	0.0	NA	0.1255225	NA	NA	NA	50.0462828	NA	NA	NA	1.3197345	-0.047746	-0.0203593	-0.0054967	-0.0736019	NA	NA	NA	0.0792849	0.1081887	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	699375.0	2602982499.0	4.0	NA
2019-01-15 00:35:00	CT08	2019-01-15 00:34:56	0.0	12.0	1.0	NA	246.0188192	243.6093597	244.3497976	244.6593255	424.4450073	421.7102254	425.1334941	423.7629089	0.3766571	0.0	0.0	NA	0.1255524	NA	NA	NA	50.0336812	NA	NA	NA	1.3131337	-0.0483718	-0.0196985	-0.0066416	-0.0747119	NA	NA	NA	0.0790336	0.1087708	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	699381.3333333	2602982499.0	4.0	NA
2019-01-15 00:40:00	CT08	2019-01-15 00:40:14	0.0	12.0	1.0	NA	245.9774971	243.5314445	244.3068161	244.6052526	424.3548889	421.6179199	425.034935	423.6692479	0.3743713	0.0	0.0	NA	0.1247904	NA	NA	NA	50.0639515	NA	NA	NA	1.3161885	-0.0477719	-0.0193656	-0.0066483	-0.0737857	NA	NA	NA	0.0787241	0.1078994	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	699387.25	2602982499.0	4.0	NA
2019-01-15 00:45:00	CT08	2019-01-15 00:45:37	0.0	12.0	1.0	NA	246.0613174	243.6610069	244.5331459	244.7518234	424.3701859	421.9008713	425.4981918	423.923083	0.3697222	0.0	0.0	NA	0.1232407	NA	NA	NA	50.0652781	NA	NA	NA	1.3109765	-0.0474575	-0.0181869	-0.0081429	-0.0737873	NA	NA	NA	0.0776123	0.1070912	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	699393.75	2602982499.0	4.0	NA
