Tstamp	m2	m3	m4	m5	m6	m7	Voltage_R_Phase	Voltage_Y_Phase	Voltage_B_Phase	Average_Voltage	Voltage_R_Y	Voltage_Y_B	Voltage_B_R	Line_To_Line_Voltage_Average	Current_R	Current_Y	Current_B	Current_N	Average_Current	Frequency_R	Frequency_Y	Frequency_B	Average_Frequency	Power_Factor_R	Power_Factor_Y	Power_Factor_B	Average_Power_Factor	Active_Power_R	Active_Power_Y	Active_Power_B	Total_Power	Reactive_Power_R	Reactive_Power_Y	Reactive_Power_B	Total_Reactive_Power	Total_Apparent_Power	Active_Energy	Reactive_Energy	Apparent_Power_R	Apparent_Power_Y	Apparent_Power_B	Reactive_Energy2	Maximum_Active_Power	Minimum_Active_Power	Maximum_Reactive_Power	Minimum_Reactive_Power	Maximum_Apparent_Power	Wh_Received	VAh_Received	VARh_Inductive_Received	VARh_Capacitive_Received	Energy_Export1	VAh_Delivered	VARh_Ind_Delivered	VARh_Cap_Delivered	THD	Active_Total_Import	Active_Total_Export	Apparent_Import	Aparent_Export	Energy_Today	m1	Energy_Import	Energy_Export	m66	Total_KW_Avg
2019-01-23 00:05:00	CT08	2019-01-23 00:05:52	0.0	12.0	1.0	NA	123.8999939	122.7517967	123.5036316	123.3851407	213.8990936	212.7346268	214.4931717	213.708964	0.1790789	0.0	0.0	NA	0.059693	NA	NA	NA	24.969635	NA	NA	NA	0.6541515	-0.0226591	-0.0107741	-0.0031097	-0.0365429	NA	NA	NA	0.0381538	0.0528313	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	708717.75	2635064493.0	4.0	NA
2019-01-23 00:10:00	CT08	2019-01-23 00:09:53	0.0	12.0	1.0	NA	248.1619415	245.9605052	247.3228048	247.1484172	428.4733887	426.1145935	429.6311137	428.073032	0.3607109	0.0	0.0	NA	0.120237	NA	NA	NA	49.9033877	NA	NA	NA	1.3152587	-0.0453719	-0.0212637	-0.0058547	-0.0724903	NA	NA	NA	0.0771591	0.1058722	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	708723.6666667	2635064493.0	4.0	NA
2019-01-23 00:15:00	CT08	2019-01-23 00:15:17	0.0	12.0	1.0	NA	248.1918144	245.7358818	247.413784	247.1138268	428.2797089	425.9821854	429.7778549	428.0132497	0.364578	0.0	0.0	NA	0.121526	NA	NA	NA	49.9430256	NA	NA	NA	1.312197	-0.0463741	-0.021331	-0.0059165	-0.0736216	NA	NA	NA	0.0776974	0.1070385	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	708729.25	2635064493.0	4.0	NA
2019-01-23 00:20:00	CT08	2019-01-23 00:20:37	0.0	12.0	1.0	NA	248.1508586	245.8751017	247.2722473	247.0994025	428.4679464	426.0479024	429.4485575	427.9881354	0.3595612	0.0	0.0	NA	0.1198537	NA	NA	NA	49.8865636	NA	NA	NA	1.3156977	-0.0453344	-0.0204794	-0.0063066	-0.0721204	NA	NA	NA	0.0768479	0.1053916	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	708735.3333333	2635064493.0	4.0	NA
2019-01-23 00:25:00	CT08	2019-01-23 00:24:40	0.0	12.0	1.0	NA	248.2345428	246.040919	247.3314616	247.2023078	428.6797791	426.2443848	429.5743815	428.1661818	0.3682991	0.0	0.0	NA	0.1227664	NA	NA	NA	49.8819326	NA	NA	NA	1.3174377	-0.0466073	-0.0208432	-0.0060073	-0.0734578	NA	NA	NA	0.0786509	0.1076203	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	708741.3333333	2635064493.0	4.0	NA
2019-01-23 00:30:00	CT08	2019-01-23 00:28:35	0.0	12.0	1.0	NA	248.3463211	245.8404007	247.6585312	247.281751	428.5070343	426.3479614	430.0579987	428.3043315	0.3625463	0.0	0.0	NA	0.1208488	NA	NA	NA	49.916996	NA	NA	NA	1.313228	-0.0462199	-0.0198674	-0.0069138	-0.0730011	NA	NA	NA	0.0772661	0.1062998	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	708747.0	2635064493.0	4.0	NA
2019-01-23 00:35:00	CT08	2019-01-23 00:35:28	0.0	12.0	1.0	NA	248.5985146	246.2891121	247.8724174	247.5866814	429.1910934	426.9521255	430.3532944	428.8321711	0.3654005	0.0	0.0	NA	0.1218002	NA	NA	NA	49.9029512	NA	NA	NA	1.3197017	-0.0462553	-0.0207012	-0.005602	-0.0725585	NA	NA	NA	0.0781726	0.106658	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	708753.5	2635064493.0	4.0	NA
2019-01-23 00:40:00	CT08	2019-01-23 00:40:42	0.0	12.0	1.0	NA	248.581501	246.1600151	247.8962059	247.5459073	429.0079803	426.8623352	430.4146423	428.7616526	0.3625753	0.0	0.0	NA	0.1208584	NA	NA	NA	49.9125471	NA	NA	NA	1.3197707	-0.0454164	-0.0211134	-0.0057091	-0.0722389	NA	NA	NA	0.0778422	0.1062115	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	708760.0	2635064493.0	4.0	NA
2019-01-23 00:45:00	CT08	2019-01-23 00:45:31	0.0	12.0	1.0	NA	249.268158	247.1028086	248.5292002	248.3000556	430.4582825	428.2043559	431.5406291	430.0677558	0.353821	0.0	0.0	NA	0.1179403	NA	NA	NA	49.9771385	NA	NA	NA	1.3063733	-0.0454755	-0.020319	-0.006972	-0.0727665	NA	NA	NA	0.075566	0.104907	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	708766.6666667	2635064493.0	4.0	NA
2019-01-23 00:50:00	CT08	2019-01-23 00:49:37	0.0	12.0	1.0	NA	249.1588999	246.9318288	248.4522247	248.1809845	430.2717285	428.0503235	431.2614136	429.8611552	0.3577709	0.0	0.0	NA	0.119257	NA	NA	NA	49.9527105	NA	NA	NA	1.3178016	-0.0449318	-0.0210165	-0.0058753	-0.0718235	NA	NA	NA	0.0769862	0.1052885	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	708771.6666667	2635064493.0	4.0	NA
2019-01-23 00:55:00	CT08	2019-01-23 00:55:00	0.0	12.0	1.0	NA	248.8818741	246.6032486	248.0000725	247.8283984	429.7399368	427.2864609	430.7253036	429.2505671	0.3595873	0.0	0.0	NA	0.1198624	NA	NA	NA	49.8937283	NA	NA	NA	1.3101205	-0.0454546	-0.0208166	-0.0071987	-0.0734699	NA	NA	NA	0.0770886	0.1064964	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	708777.25	2635064493.0	4.0	NA
2019-01-23 01:00:00	CT08	2019-01-23 01:00:20	0.0	12.0	1.0	NA	248.0412903	245.6406708	247.2769318	246.9862976	428.1852722	425.919754	429.271431	427.7921524	0.3667082	0.0	0.0	NA	0.1222361	NA	NA	NA	49.909729	NA	NA	NA	1.3204503	-0.0453265	-0.0216405	-0.0060776	-0.0730446	NA	NA	NA	0.0788588	0.1074917	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	708783.75	2635064493.0	4.0	NA
