Tstamp	w2	w3	w4	w5	w6	w7	w8	Humidity_Min	Module_Temp1	Wind_Direction	Wind_Speed	Ambient_Temp	Module_Temp2_Actual	Humidity_Max	Humidity_Actual	Ambient_Temp_Min	Ambient_Temp_Max	Ambient_Temp_Avg	Global_Irradiation_Min	Irradiation_Tilt1_Actual	Irradiation_Tilt2_Actual	w1	Global_Irradiation_Max	Global_Irradiation_Avg	Wind_Speed_Min	Wind_Speed_Max	Humidity_Avg	Wind_Direction_Min	Wind_Direction_Max	Wind_Speed_Avg	Global_Irradiation_Actual	w33	Rain	Room_Temperature
2018-12-01 00:00:00	1.0	CT08	1.0	2018-12-01 00:00:40	0.0	9D	3.0	NULL	60.316821	0.0	0.0	20.635376	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	41.4428711	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-01 00:05:00	1.0	CT08	1.0	2018-12-01 00:04:39	0.0	7E	3.0	NULL	60.7737165	0.0	0.0	20.5743408	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	41.3818359	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-01 00:10:00	1.0	CT08	1.0	2018-12-01 00:10:50	0.0	6A	3.0	NULL	61.2170855	0.0	0.0	20.4919434	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	40.7714844	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-01 00:15:00	1.0	CT08	1.0	2018-12-01 00:14:50	0.0	4D	3.0	NULL	61.6694722	0.0	0.0	20.4390462	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	41.3004557	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-01 00:20:00	1.0	CT08	1.0	2018-12-01 00:20:10	0.0	2E	3.0	NULL	62.4059156	0.0	0.0	20.2760315	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	41.7633057	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-01 00:25:00	1.0	CT08	1.0	2018-12-01 00:25:28	0.0	EC	3.0	NULL	63.4121378	0.0	0.0	20.1242065	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	41.3818359	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-01 00:30:00	1.0	CT08	1.0	2018-12-01 00:30:47	0.0	0B	3.0	NULL	62.8635626	0.0	0.0	20.2226257	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	39.932251	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-01 00:35:00	1.0	CT08	1.0	2018-12-01 00:34:47	0.0	3C	3.0	NULL	62.4700413	0.0	0.0	20.3291829	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	40.3442383	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-01 00:40:00	1.0	CT08	1.0	2018-12-01 00:40:07	0.0	3F	3.0	NULL	62.4141818	0.0	0.0	20.3530884	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	40.5883789	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-01 00:45:00	1.0	CT08	1.0	2018-12-01 00:45:26	0.0	5E	3.0	NULL	62.0579836	0.0	0.0	20.4263306	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	39.6728516	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-01 00:50:00	1.0	CT08	1.0	2018-12-01 00:50:17	0.0	6E	3.0	NULL	61.6794918	0.0	0.0	20.5082194	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	40.4052734	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-01 00:55:00	1.0	CT08	1.0	2018-12-01 00:55:36	0.0	6A	3.0	NULL	61.7340988	0.0	0.0	20.483551	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	40.7714844	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-01 01:00:00	1.0	CT08	1.0	2018-12-01 01:00:55	0.0	7A	3.0	NULL	61.6957737	0.0	0.0	20.5186462	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	40.2679443	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-01 01:05:00	1.0	CT08	1.0	2018-12-01 01:04:55	0.0	7E	3.0	NULL	61.5923209	0.0	0.0	20.5539958	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	40.1814779	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-01 01:10:00	1.0	CT08	1.0	2018-12-01 01:10:15	0.0	8C	3.0	NULL	61.3020019	0.0	0.0	20.5895996	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	40.5883789	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-01 01:15:00	1.0	CT08	1.0	2018-12-01 01:15:33	0.0	7D	3.0	NULL	61.6108573	0.0	0.0	20.5369568	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	41.1224365	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-01 01:20:00	1.0	CT08	1.0	2018-12-01 01:20:52	0.0	4D	3.0	NULL	62.0647469	0.0	0.0	20.4347229	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	41.1987305	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-01 01:25:00	1.0	CT08	1.0	2018-12-01 01:24:52	0.0	2A	3.0	NULL	62.5251493	0.0	0.0	20.3149414	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	41.5445964	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-01 01:30:00	1.0	CT08	1.0	2018-12-01 01:29:43	0.0	25.0	3.0	NULL	62.8277424	0.0	0.0	20.269165	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	41.5242513	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
