Tstamp	w2	w3	w4	w5	w6	w7	w8	Humidity_Min	Module_Temp1	Wind_Direction	Wind_Speed	Ambient_Temp	Module_Temp2_Actual	Humidity_Max	Humidity_Actual	Ambient_Temp_Min	Ambient_Temp_Max	Ambient_Temp_Avg	Global_Irradiation_Min	Irradiation_Tilt1_Actual	Irradiation_Tilt2_Actual	w1	Global_Irradiation_Max	Global_Irradiation_Avg	Wind_Speed_Min	Wind_Speed_Max	Humidity_Avg	Wind_Direction_Min	Wind_Direction_Max	Wind_Speed_Avg	Global_Irradiation_Actual	w33	Rain	Room_Temperature
2018-12-10 00:00:00	1.0	CT08	1.0	2018-12-10 00:00:54	0.0	45.0	3.0	NULL	47.4966935	0.0	0.0	21.9293213	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	38.9404297	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-10 00:05:00	1.0	CT08	1.0	2018-12-10 00:04:53	0.0	3C	3.0	NULL	46.6360066	0.0	0.0	21.9171143	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	39.1642253	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-10 00:10:00	1.0	CT08	1.0	2018-12-10 00:10:12	0.0	DE	3.0	NULL	50.2613623	0.0	0.0	21.5119934	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	40.5578613	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-10 00:15:00	1.0	CT08	1.0	2018-12-10 00:15:30	0.0	3A	3.0	NULL	51.0676927	0.0	0.0	21.1732483	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	40.7562256	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-10 00:20:00	1.0	CT08	1.0	2018-12-10 00:20:49	0.0	CE	3.0	NULL	53.1132019	0.0	0.0	20.9085083	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	41.4276123	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-10 00:25:00	1.0	CT08	1.0	2018-12-10 00:25:40	0.0	6E	3.0	NULL	54.9272574	0.0	0.0	20.4827881	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	41.7683919	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-10 00:30:00	1.0	CT08	1.0	2018-12-10 00:30:58	0.0	2E	3.0	NULL	55.8222616	0.0	0.0	20.3157043	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	42.1295166	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-10 00:35:00	1.0	CT08	1.0	2018-12-10 00:34:58	0.0	FC	3.0	NULL	56.9171576	0.0	0.0	20.1816813	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	42.0735677	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-10 00:40:00	1.0	CT08	1.0	2018-12-10 00:40:16	0.0	AC	3.0	NULL	57.6250451	0.0	0.0	19.9861145	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	42.3736572	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-10 00:45:00	1.0	CT08	1.0	2018-12-10 00:45:36	0.0	81.0	3.0	NULL	58.0436155	0.0	0.0	19.7595215	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	42.6177979	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
