Tstamp	w2	w3	w4	w5	w6	w7	w8	Humidity_Min	Module_Temp1	Wind_Direction	Wind_Speed	Ambient_Temp	Module_Temp2_Actual	Humidity_Max	Humidity_Actual	Ambient_Temp_Min	Ambient_Temp_Max	Ambient_Temp_Avg	Global_Irradiation_Min	Irradiation_Tilt1_Actual	Irradiation_Tilt2_Actual	w1	Global_Irradiation_Max	Global_Irradiation_Avg	Wind_Speed_Min	Wind_Speed_Max	Humidity_Avg	Wind_Direction_Min	Wind_Direction_Max	Wind_Speed_Avg	Global_Irradiation_Actual	w33	Rain	Room_Temperature
2018-12-04 00:00:00	1.0	CT08	1.0	2018-12-04 00:00:38	0.0	D7	3.0	NULL	54.6958038	0.0	0.0	23.9373779	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	36.6210938	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-04 00:05:00	1.0	CT08	1.0	2018-12-04 00:05:58	0.0	8F	3.0	NULL	55.6854936	0.0	0.0	23.6917114	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	36.8041992	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-04 00:10:00	1.0	CT08	1.0	2018-12-04 00:09:57	0.0	2B	3.0	NULL	56.8870987	0.0	0.0	23.46639	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	36.9669596	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-04 00:15:00	1.0	CT08	1.0	2018-12-04 00:14:49	0.0	F9	3.0	NULL	57.3119314	0.0	0.0	23.3229574	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	36.7431641	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-04 00:20:00	1.0	CT08	1.0	2018-12-04 00:20:09	0.0	FD	3.0	NULL	57.2974029	0.0	0.0	23.2568359	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	35.9191895	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-04 00:25:00	1.0	CT08	1.0	2018-12-04 00:25:28	0.0	FB	3.0	NULL	57.1448539	0.0	0.0	23.2881165	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	35.8734131	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-04 00:30:00	1.0	CT08	1.0	2018-12-04 00:30:48	0.0	D1	3.0	NULL	57.9789888	0.0	0.0	23.1523132	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	36.4227295	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-04 00:35:00	1.0	CT08	1.0	2018-12-04 00:34:48	0.0	C9	3.0	NULL	58.4201034	0.0	0.0	23.1225586	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	36.5600586	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-04 00:40:00	1.0	CT08	1.0	2018-12-04 00:40:08	0.0	9E	3.0	NULL	59.5758687	0.0	0.0	23.0065918	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	37.109375	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-04 00:45:00	1.0	CT08	1.0	2018-12-04 00:45:27	0.0	8B	3.0	NULL	60.1109174	0.0	0.0	22.8913879	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	37.3687744	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
