Tstamp	w2	w3	w4	w5	w6	w7	w8	Humidity_Min	Module_Temp1	Wind_Direction	Wind_Speed	Ambient_Temp	Module_Temp2_Actual	Humidity_Max	Humidity_Actual	Ambient_Temp_Min	Ambient_Temp_Max	Ambient_Temp_Avg	Global_Irradiation_Min	Irradiation_Tilt1_Actual	Irradiation_Tilt2_Actual	w1	Global_Irradiation_Max	Global_Irradiation_Avg	Wind_Speed_Min	Wind_Speed_Max	Humidity_Avg	Wind_Direction_Min	Wind_Direction_Max	Wind_Speed_Avg	Global_Irradiation_Actual	w33	Rain	Room_Temperature
2018-12-13 00:00:00	1.0	CT08	1.0	2018-12-13 00:00:15	0.0	0D	3.0	NULL	55.8500661	0.0	0.0	20.9771729	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	40.7104492	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-13 00:05:00	1.0	CT08	1.0	2018-12-13 00:05:34	0.0	BF	3.0	NULL	56.3512985	0.0	0.0	20.8345032	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	40.7714844	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-13 00:10:00	1.0	CT08	1.0	2018-12-13 00:09:34	0.0	A6	3.0	NULL	57.0504188	0.0	0.0	20.6801351	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	40.7104492	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-13 00:15:00	1.0	CT08	1.0	2018-12-13 00:15:45	0.0	5B	3.0	NULL	60.1567572	0.0	0.0	20.4110718	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	41.4733887	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-13 00:20:00	1.0	CT08	1.0	2018-12-13 00:19:45	0.0	2F	3.0	NULL	59.2241794	0.0	0.0	20.2981567	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	40.9851074	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-13 00:25:00	1.0	CT08	1.0	2018-12-13 00:25:05	0.0	3A	3.0	NULL	57.5889744	0.0	0.0	20.3210449	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	40.5578613	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-13 00:30:00	1.0	CT08	1.0	2018-12-13 00:30:24	0.0	F9	3.0	NULL	58.1653541	0.0	0.0	20.2310181	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	41.1376953	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-13 00:35:00	1.0	CT08	1.0	2018-12-13 00:35:43	0.0	C6	3.0	NULL	58.222466	0.0	0.0	20.0189209	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	41.6107178	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-13 00:40:00	1.0	CT08	1.0	2018-12-13 00:39:43	0.0	BB	3.0	NULL	56.8710673	0.0	0.0	19.9578857	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	41.3411458	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-13 00:45:00	1.0	CT08	1.0	2018-12-13 00:45:02	0.0	9F	3.0	NULL	56.9216665	0.0	0.0	19.8800659	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	41.7480469	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-13 00:50:00	1.0	CT08	1.0	2018-12-13 00:50:22	0.0	6E	3.0	NULL	57.5739449	0.0	0.0	19.7305298	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	42.0074463	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-13 00:55:00	1.0	CT08	1.0	2018-12-13 00:55:14	0.0	3E	3.0	NULL	58.8439341	0.0	0.0	19.6028646	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	42.1346029	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-13 01:00:00	1.0	CT08	1.0	2018-12-13 01:00:33	0.0	D7	3.0	NULL	60.439311	0.0	0.0	19.3688965	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	43.0908203	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-13 01:05:00	1.0	CT08	1.0	2018-12-13 01:05:53	0.0	A4	3.0	NULL	60.5129554	0.0	0.0	19.1567993	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	43.1518555	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-13 01:10:00	1.0	CT08	1.0	2018-12-13 01:09:53	0.0	86.6666667	3.0	NULL	60.1865657	0.0	0.0	19.0047201	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	43.4773763	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-13 01:15:00	1.0	CT08	1.0	2018-12-13 01:15:12	0.0	54.0	3.0	NULL	60.0485451	0.0	0.0	18.8500977	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	43.4112549	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-13 01:20:00	1.0	CT08	1.0	2018-12-13 01:20:31	0.0	2C	3.0	NULL	60.7128472	0.0	0.0	18.7562561	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	43.4570312	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
