Tstamp	w2	w3	w4	w5	w6	w7	w8	Humidity_Min	Module_Temp1	Wind_Direction	Wind_Speed	Ambient_Temp	Module_Temp2_Actual	Humidity_Max	Humidity_Actual	Ambient_Temp_Min	Ambient_Temp_Max	Ambient_Temp_Avg	Global_Irradiation_Min	Irradiation_Tilt1_Actual	Irradiation_Tilt2_Actual	w1	Global_Irradiation_Max	Global_Irradiation_Avg	Wind_Speed_Min	Wind_Speed_Max	Humidity_Avg	Wind_Direction_Min	Wind_Direction_Max	Wind_Speed_Avg	Global_Irradiation_Actual	w33	Rain	Room_Temperature
2018-12-24 00:05:00	1.0	CT08	1.0	2018-12-24 00:05:08	0.0	1C	3.0	NULL	52.1776181	0.0	0.0	20.2783203	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	42.0379639	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-24 00:10:00	1.0	CT08	1.0	2018-12-24 00:10:26	0.0	DD	3.0	NULL	52.9538896	0.0	0.0	20.0959778	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	41.9158936	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-24 00:15:00	1.0	CT08	1.0	2018-12-24 00:15:45	0.0	8D	3.0	NULL	54.259198	0.0	0.0	19.8571777	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	42.3736572	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-24 00:20:00	1.0	CT08	1.0	2018-12-24 00:19:44	0.0	82.6666667	3.0	NULL	54.6958038	0.0	0.0	19.7676595	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	41.5852865	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-24 00:25:00	1.0	CT08	1.0	2018-12-24 00:25:05	0.0	6A	3.0	NULL	54.8460984	0.0	0.0	19.7175598	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	41.6717529	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-24 00:30:00	1.0	CT08	1.0	2018-12-24 00:30:24	0.0	D3	3.0	NULL	56.7593483	0.0	0.0	19.3826294	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	43.3044434	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-24 00:35:00	1.0	CT08	1.0	2018-12-24 00:35:43	0.0	ED	3.0	NULL	56.1288626	0.0	0.0	19.3017578	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	42.2363281	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-24 00:40:00	1.0	CT08	1.0	2018-12-24 00:39:43	0.0	24.3333333	3.0	NULL	54.4433089	0.0	0.0	19.4858805	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	41.3208008	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-24 00:45:00	1.0	CT08	1.0	2018-12-24 00:45:54	0.0	FE	3.0	NULL	54.7980041	0.0	0.0	19.4390869	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	41.7633057	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-24 00:50:00	1.0	CT08	1.0	2018-12-24 00:49:54	0.0	F9	3.0	NULL	54.8982005	0.0	0.0	19.3617757	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	41.8294271	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-24 00:55:00	1.0	CT08	1.0	2018-12-24 00:55:14	0.0	F9	3.0	NULL	54.4583383	0.0	0.0	19.3658447	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	42.098999	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-24 01:00:00	1.0	CT08	1.0	2018-12-24 01:00:34	0.0	FE	3.0	NULL	54.3313394	0.0	0.0	19.3528748	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	42.1600342	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-24 01:05:00	1.0	CT08	1.0	2018-12-24 01:05:53	0.0	4F	3.0	NULL	54.0608092	0.0	0.0	19.4581604	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	41.5496826	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-24 01:10:00	1.0	CT08	1.0	2018-12-24 01:09:53	0.0	7A	3.0	NULL	51.6358062	0.0	0.0	19.7961426	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	40.6494141	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-24 01:15:00	1.0	CT08	1.0	2018-12-24 01:15:13	0.0	9C	3.0	NULL	51.2630756	0.0	0.0	19.8121643	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	41.0766602	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-24 01:20:00	1.0	CT08	1.0	2018-12-24 01:20:31	0.0	4F	3.0	NULL	48.4660935	0.0	0.0	20.1715088	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	38.6657715	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
