Tstamp	w2	w3	w4	w5	w6	w7	w8	Humidity_Min	Module_Temp1	Wind_Direction	Wind_Speed	Ambient_Temp	Module_Temp2_Actual	Humidity_Max	Humidity_Actual	Ambient_Temp_Min	Ambient_Temp_Max	Ambient_Temp_Avg	Global_Irradiation_Min	Irradiation_Tilt1_Actual	Irradiation_Tilt2_Actual	w1	Global_Irradiation_Max	Global_Irradiation_Avg	Wind_Speed_Min	Wind_Speed_Max	Humidity_Avg	Wind_Direction_Min	Wind_Direction_Max	Wind_Speed_Avg	Global_Irradiation_Actual	w33	Rain	Room_Temperature
2018-12-07 00:00:00	1.0	CT08	1.0	2018-12-07 00:00:09	0.0	90.0	3.0	NULL	58.8950343	0.0	0.0	21.3769531	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	39.855957	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-07 00:05:00	1.0	CT08	1.0	2018-12-07 00:05:24	0.0	9B	3.0	NULL	57.570939	0.0	0.0	21.3739014	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	39.3829346	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-07 00:10:00	1.0	CT08	1.0	2018-12-07 00:09:24	0.0	AB	3.0	NULL	56.2237986	0.0	0.0	21.4359538	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	38.5335286	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-07 00:15:00	1.0	CT08	1.0	2018-12-07 00:15:19	0.0	A6	3.0	NULL	56.6165685	0.0	0.0	21.4440918	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	38.7268066	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-07 00:20:00	1.0	CT08	1.0	2018-12-07 00:20:38	0.0	A4	3.0	NULL	56.6766863	0.0	0.0	21.44104	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	38.3605957	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-07 00:25:00	1.0	CT08	1.0	2018-12-07 00:25:57	0.0	BE	3.0	NULL	56.323494	0.0	0.0	21.4845276	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	38.9099121	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-07 00:30:00	1.0	CT08	1.0	2018-12-07 00:29:59	0.0	D7	3.0	NULL	54.3541341	0.0	0.0	21.5498861	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	37.6383464	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-07 00:35:00	1.0	CT08	1.0	2018-12-07 00:35:20	0.0	0C	3.0	NULL	53.6407358	0.0	0.0	21.6912842	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	37.6586914	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-07 00:40:00	1.0	CT08	1.0	2018-12-07 00:40:40	0.0	22.75	3.0	NULL	53.3018216	0.0	0.0	21.8202209	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	38.9709473	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
2018-12-07 00:45:00	1.0	CT08	1.0	2018-12-07 00:44:40	0.0	EC	3.0	NULL	53.5235061	0.0	0.0	21.7289225	NULL	NULL	99.9969482	NULL	NULL	NULL	NULL	39.5507812	0.0	NA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	4.0	0.0	NULL
