Tstamp	m2	m3	m4	m5	m6	m7	Voltage_R_Phase	Voltage_Y_Phase	Voltage_B_Phase	Average_Voltage	Voltage_R_Y	Voltage_Y_B	Voltage_B_R	Line_To_Line_Voltage_Average	Current_R	Current_Y	Current_B	Current_N	Average_Current	Frequency_R	Frequency_Y	Frequency_B	Average_Frequency	Power_Factor_R	Power_Factor_Y	Power_Factor_B	Average_Power_Factor	Active_Power_R	Active_Power_Y	Active_Power_B	Total_Power	Reactive_Power_R	Reactive_Power_Y	Reactive_Power_B	Total_Reactive_Power	Total_Apparent_Power	Active_Energy	Reactive_Energy	Apparent_Power_R	Apparent_Power_Y	Apparent_Power_B	Reactive_Energy2	Maximum_Active_Power	Minimum_Active_Power	Maximum_Reactive_Power	Minimum_Reactive_Power	Maximum_Apparent_Power	Wh_Received	VAh_Received	VARh_Inductive_Received	VARh_Capacitive_Received	Energy_Export1	VAh_Delivered	VARh_Ind_Delivered	VARh_Cap_Delivered	THD	Active_Total_Import	Active_Total_Export	Apparent_Import	Aparent_Export	Energy_Today	m1	Energy_Import	Energy_Export	m66	Total_KW_Avg
2018-12-06 00:00:00	CT08	2018-12-06 00:00:40	0.0	12.0	1.0	NA	250.0581818	247.8812714	249.1524353	249.0306295	431.9379272	429.2964478	432.7656555	431.3333435	0.352619	0.0	0.0	NA	0.1175397	NA	NA	NA	50.0259094	NA	NA	NA	1.297889	NULL	NULL	NULL	-0.0737648	NA	NA	NA	0.0748108	0.1050614	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	652818.0	2437474749.0	4.0	NA
2018-12-06 00:05:00	CT08	2018-12-06 00:04:40	0.0	12.0	1.0	NA	249.6812388	247.3064779	248.8407033	248.6094733	431.0658875	428.533844	432.2111511	430.6036275	0.3575802	0.0	0.0	NA	0.1191934	NA	NA	NA	49.9853083	NA	NA	NA	1.3022747	-0.0466995	-0.0197301	-0.0076845	-0.0741141	NA	NA	NA	0.0760899	0.1062208	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	652821.3333333	2437474749.0	4.0	NA
2018-12-06 00:10:00	CT08	2018-12-06 00:10:00	0.0	12.0	1.0	NA	249.1814537	246.9554939	248.3394623	248.1588033	430.3282166	427.8442078	431.2963638	429.8229294	0.3634554	0.0	0.0	NA	0.1211518	NA	NA	NA	49.947072	NA	NA	NA	1.3045195	-0.0468417	-0.0205827	-0.0076087	-0.0750332	NA	NA	NA	0.0775081	0.107882	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	652827.25	2437474749.0	4.0	NA
2018-12-06 00:15:00	CT08	2018-12-06 00:14:52	0.0	12.0	1.0	NA	249.639623	247.1420034	248.8574677	248.5463647	430.7895203	428.362498	432.3316345	430.4945509	0.3584097	0.0	0.0	NA	0.1194699	NA	NA	NA	49.9589996	NA	NA	NA	1.290036	-0.0476802	-0.0199259	-0.0087206	-0.0763266	NA	NA	NA	0.0757098	0.107507	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	652833.3333333	2437474749.0	4.0	NA
2018-12-06 00:20:00	CT08	2018-12-06 00:20:12	0.0	12.0	1.0	NA	249.6583443	247.3771057	248.8318367	248.6224289	431.0803452	428.5889206	432.2087631	430.6260096	0.3569589	0.0	0.0	NA	0.1189863	NA	NA	NA	49.9905643	NA	NA	NA	1.2936105	-0.0468767	-0.0200864	-0.0086782	-0.0756413	NA	NA	NA	0.0757898	0.1070792	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	652839.75	2437474749.0	4.0	NA
2018-12-06 00:25:00	CT08	2018-12-06 00:25:32	0.0	12.0	1.0	NA	249.6365051	247.3216171	248.7004967	248.552873	431.0732117	428.4113312	432.0315018	430.5053482	0.362153	0.0	0.0	NA	0.1207177	NA	NA	NA	49.9513092	NA	NA	NA	1.3004412	-0.0472511	-0.0199929	-0.0082111	-0.0754552	NA	NA	NA	0.0770747	0.1078623	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	652846.5	2437474749.0	4.0	NA
2018-12-06 00:30:00	CT08	2018-12-06 00:30:53	0.0	12.0	1.0	NA	249.2024307	246.9837151	248.4260635	248.2040698	430.398613	427.9432297	431.3623123	429.901385	0.3595786	0.0	0.0	NA	0.1198595	NA	NA	NA	49.9306231	NA	NA	NA	1.3025403	-0.0467373	-0.0194452	-0.0082247	-0.0744071	NA	NA	NA	0.0764524	0.1066837	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	652853.25	2437474749.0	4.0	NA
2018-12-06 00:35:00	CT08	2018-12-06 00:34:53	0.0	12.0	1.0	NA	249.1424408	247.0958455	248.4463654	248.2282172	430.520752	428.1129456	431.1956075	429.9431017	0.3640076	0.0	0.0	NA	0.1213359	NA	NA	NA	49.9295413	NA	NA	NA	1.3109033	-0.0464891	-0.0203847	-0.0071708	-0.0740446	NA	NA	NA	0.077866	0.1074524	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	652859.0	2437474749.0	4.0	NA
2018-12-06 00:40:00	CT08	2018-12-06 00:40:13	0.0	12.0	1.0	NA	249.6848755	247.3919411	248.8924484	248.6564217	431.1904297	428.7270203	432.1367569	430.6847356	0.362862	0.0	0.0	NA	0.120954	NA	NA	NA	49.9595823	NA	NA	NA	1.2945105	-0.0478191	-0.0206146	-0.0081747	-0.0766083	NA	NA	NA	0.0769492	0.1085868	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	652864.75	2437474749.0	4.0	NA
2018-12-06 00:45:00	CT08	2018-12-06 00:45:34	0.0	12.0	1.0	NA	249.3068161	246.9725075	248.5336914	248.271005	430.440361	428.02668	431.5850754	430.0173721	0.3624015	0.0	0.0	NA	0.1208005	NA	NA	NA	49.9456167	NA	NA	NA	1.302049	-0.0471461	-0.0205805	-0.0073949	-0.0751215	NA	NA	NA	0.0770715	0.1076287	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	652871.5	2437474749.0	4.0	NA
