Tstamp	m2	m3	m4	m5	m6	m7	Voltage_R_Phase	Voltage_Y_Phase	Voltage_B_Phase	Average_Voltage	Voltage_R_Y	Voltage_Y_B	Voltage_B_R	Line_To_Line_Voltage_Average	Current_R	Current_Y	Current_B	Current_N	Average_Current	Frequency_R	Frequency_Y	Frequency_B	Average_Frequency	Power_Factor_R	Power_Factor_Y	Power_Factor_B	Average_Power_Factor	Active_Power_R	Active_Power_Y	Active_Power_B	Total_Power	Reactive_Power_R	Reactive_Power_Y	Reactive_Power_B	Total_Reactive_Power	Total_Apparent_Power	Active_Energy	Reactive_Energy	Apparent_Power_R	Apparent_Power_Y	Apparent_Power_B	Reactive_Energy2	Maximum_Active_Power	Minimum_Active_Power	Maximum_Reactive_Power	Minimum_Reactive_Power	Maximum_Apparent_Power	Wh_Received	VAh_Received	VARh_Inductive_Received	VARh_Capacitive_Received	Energy_Export1	VAh_Delivered	VARh_Ind_Delivered	VARh_Cap_Delivered	THD	Active_Total_Import	Active_Total_Export	Apparent_Import	Aparent_Export	Energy_Today	m1	Energy_Import	Energy_Export	m66	Total_KW_Avg
2018-12-20 00:00:00	CT08	2018-12-20 00:00:51	0.0	12.0	1.0	NA	250.851593	248.6072693	249.7972412	249.7520345	433.3258972	430.6298523	433.7923279	432.5826925	0.3595625	0.0	0.0	NA	0.1198542	NA	NA	NA	50.1233826	NA	NA	NA	1.294116	NULL	NULL	NULL	-0.0758113	NA	NA	NA	0.0760738	0.1073991	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	669251.0	2497022396.0	4.0	NA
2018-12-20 00:05:00	CT08	2018-12-20 00:04:50	0.0	12.0	1.0	NA	251.1331635	248.8655192	250.1011963	250.033293	433.7342021	431.0433757	434.4319356	433.0698378	0.3627969	0.0	0.0	NA	0.1209323	NA	NA	NA	50.0846558	NA	NA	NA	1.308792	-0.0477482	-0.018564	-0.0079227	-0.0742349	NA	NA	NA	0.0775914	0.1073926	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	669254.3333333	2497022396.0	4.0	NA
2018-12-20 00:10:00	CT08	2018-12-20 00:10:11	0.0	12.0	1.0	NA	251.1634827	248.8135643	250.0492821	250.0087763	433.7448044	430.8586731	434.477562	433.0270131	0.3620583	0.0	0.0	NA	0.1206861	NA	NA	NA	50.0206614	NA	NA	NA	1.30006	-0.0477943	-0.0194823	-0.0085452	-0.0758218	NA	NA	NA	0.0773625	0.1083244	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	669260.0	2497022396.0	4.0	NA
2018-12-20 00:15:00	CT08	2018-12-20 00:15:30	0.0	12.0	1.0	NA	250.7874069	248.6929893	249.8266983	249.7690315	433.3149643	430.6864548	433.833992	432.6118037	0.3596397	0.0	0.0	NA	0.1198799	NA	NA	NA	49.9928398	NA	NA	NA	1.3017477	-0.0473494	-0.0190982	-0.0084287	-0.0748763	NA	NA	NA	0.0767626	0.1072347	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	669266.5	2497022396.0	4.0	NA
2018-12-20 00:20:00	CT08	2018-12-20 00:20:49	0.0	12.0	1.0	NA	250.3624191	248.1737633	249.4712982	249.3358269	432.4616623	429.9718552	433.1516418	431.8617198	0.3611486	0.0	0.0	NA	0.1203829	NA	NA	NA	50.0195942	NA	NA	NA	1.3068373	-0.0474626	-0.0184294	-0.0081268	-0.0740189	NA	NA	NA	0.076957	0.1067813	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	669273.25	2497022396.0	4.0	NA
2018-12-20 00:25:00	CT08	2018-12-20 00:24:49	0.0	12.0	1.0	NA	250.3883209	248.2507222	249.5525004	249.3971812	432.5410055	430.1854655	433.1771545	431.9678752	0.3639684	0.0	0.0	NA	0.1213228	NA	NA	NA	50.0443153	NA	NA	NA	1.3090577	-0.0472232	-0.0193529	-0.0079176	-0.0744937	NA	NA	NA	0.0779401	0.1078165	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	669279.0	2497022396.0	4.0	NA
2018-12-20 00:30:00	CT08	2018-12-20 00:30:10	0.0	12.0	1.0	NA	250.8761024	248.8179626	250.0208626	249.9049759	433.4637375	431.0478821	434.0297699	432.8471298	0.3637626	0.0	0.0	NA	0.1212542	NA	NA	NA	50.0127954	NA	NA	NA	1.308174	-0.0480168	-0.0194673	-0.0068697	-0.0743538	NA	NA	NA	0.0776043	0.1074753	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	669284.75	2497022396.0	4.0	NA
2018-12-20 00:35:00	CT08	2018-12-20 00:35:01	0.0	12.0	1.0	NA	249.9491425	247.7895966	249.0446218	248.9277869	431.8993835	429.3648682	432.1998494	431.1547004	0.359705	0.0	0.0	NA	0.1199017	NA	NA	NA	49.9770177	NA	NA	NA	1.3075837	-0.0471109	-0.0193174	-0.0070599	-0.0734882	NA	NA	NA	0.0765763	0.1061349	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	669291.6666667	2497022396.0	4.0	NA
2018-12-20 00:40:00	CT08	2018-12-20 00:39:51	0.0	12.0	1.0	NA	250.5573502	248.5904083	249.8182831	249.6553472	432.9784546	430.7244415	433.5422821	432.4150594	0.3597281	0.0	0.0	NA	0.1199094	NA	NA	NA	49.9843082	NA	NA	NA	1.314011	-0.0463032	-0.0194753	-0.0071295	-0.072908	NA	NA	NA	0.0773299	0.1062813	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	669298.5	2497022396.0	4.0	NA
2018-12-20 00:45:00	CT08	2018-12-20 00:45:12	0.0	12.0	1.0	NA	249.7409897	247.5022507	248.9373169	248.7268524	431.2904282	428.9932785	432.1370392	430.8069153	0.3602633	0.0	0.0	NA	0.1200878	NA	NA	NA	49.9789019	NA	NA	NA	1.3059462	-0.0468167	-0.0190165	-0.0082397	-0.0740729	NA	NA	NA	0.0768309	0.1067263	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	669303.25	2497022396.0	4.0	NA
