Tstamp	m2	m3	m4	m5	m6	m7	Voltage_R_Phase	Voltage_Y_Phase	Voltage_B_Phase	Average_Voltage	Voltage_R_Y	Voltage_Y_B	Voltage_B_R	Line_To_Line_Voltage_Average	Current_R	Current_Y	Current_B	Current_N	Average_Current	Frequency_R	Frequency_Y	Frequency_B	Average_Frequency	Power_Factor_R	Power_Factor_Y	Power_Factor_B	Average_Power_Factor	Active_Power_R	Active_Power_Y	Active_Power_B	Total_Power	Reactive_Power_R	Reactive_Power_Y	Reactive_Power_B	Total_Reactive_Power	Total_Apparent_Power	Active_Energy	Reactive_Energy	Apparent_Power_R	Apparent_Power_Y	Apparent_Power_B	Reactive_Energy2	Maximum_Active_Power	Minimum_Active_Power	Maximum_Reactive_Power	Minimum_Reactive_Power	Maximum_Apparent_Power	Wh_Received	VAh_Received	VARh_Inductive_Received	VARh_Capacitive_Received	Energy_Export1	VAh_Delivered	VARh_Ind_Delivered	VARh_Cap_Delivered	THD	Active_Total_Import	Active_Total_Export	Apparent_Import	Aparent_Export	Energy_Today	m1	Energy_Import	Energy_Export	m66	Total_KW_Avg
2018-12-11 00:00:00	CT08	2018-12-11 00:00:41	0.0	12.0	1.0	NA	247.7106628	245.0700684	246.8913422	246.5573578	427.3673706	425.0120544	428.7693787	427.0496012	0.3690459	0.0	0.0	NA	0.1230153	NA	NA	NA	50.0597763	NA	NA	NA	1.31269	NULL	NULL	NULL	-0.0739537	NA	NA	NA	0.078156	0.1075988	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	658706.0	2458418619.0	4.0	NA
2018-12-11 00:05:00	CT08	2018-12-11 00:04:40	0.0	12.0	1.0	NA	248.0737712	245.7102458	247.1138713	246.9659627	428.3586222	425.7759603	429.1363118	427.7569648	0.3659426	0.0	0.0	NA	0.1219809	NA	NA	NA	50.0070178	NA	NA	NA	1.3117727	-0.0466679	-0.0210364	-0.0061707	-0.073875	NA	NA	NA	0.0778627	0.1073373	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	658709.3333333	2458418619.0	4.0	NA
2018-12-11 00:10:00	CT08	2018-12-11 00:09:59	0.0	12.0	1.0	NA	248.3019676	245.8433266	247.4521523	247.1991488	428.5297318	426.1174469	429.836731	428.1613032	0.3678741	0.0	0.0	NA	0.1226247	NA	NA	NA	49.9416618	NA	NA	NA	1.3103455	-0.0474018	-0.0208879	-0.0060718	-0.0743614	NA	NA	NA	0.0780818	0.1078269	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	658715.25	2458418619.0	4.0	NA
2018-12-11 00:15:00	CT08	2018-12-11 00:15:18	0.0	12.0	1.0	NA	247.9108009	245.4671593	247.0301476	246.8027026	427.9304886	425.4719391	429.0206375	427.4743551	0.3686346	0.0	0.0	NA	0.1228782	NA	NA	NA	49.9462614	NA	NA	NA	1.3026475	-0.0481926	-0.0206072	-0.0067517	-0.0755516	NA	NA	NA	0.0776482	0.1083407	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	658721.75	2458418619.0	4.0	NA
2018-12-11 00:20:00	CT08	2018-12-11 00:20:10	0.0	12.0	1.0	NA	248.7463125	246.3727824	247.6777445	247.5989465	429.4165243	426.6908569	430.4527486	428.8533766	0.365311	0.0	0.0	NA	0.1217703	NA	NA	NA	49.9703547	NA	NA	NA	1.3079211	-0.0472373	-0.0200064	-0.0071867	-0.0744303	NA	NA	NA	0.0776244	0.1075446	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	658728.0	2458418619.0	4.0	NA
2018-12-11 00:25:00	CT08	2018-12-11 00:25:29	0.0	12.0	1.0	NA	248.7807274	246.6239052	247.9740677	247.7929001	429.6214142	427.3112564	430.635231	429.1893005	0.3659803	0.0	0.0	NA	0.1219934	NA	NA	NA	49.9929733	NA	NA	NA	1.3083515	-0.0469105	-0.020834	-0.0069938	-0.0747383	NA	NA	NA	0.0780301	0.1080554	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	658734.5	2458418619.0	4.0	NA
2018-12-11 00:30:00	CT08	2018-12-11 00:30:47	0.0	12.0	1.0	NA	249.1428146	246.9573479	248.2015152	248.1005592	430.2750397	427.7171707	431.1743927	429.722201	0.3628506	0.0	0.0	NA	0.1209502	NA	NA	NA	49.9981422	NA	NA	NA	1.3102678	-0.0466076	-0.0208173	-0.00637	-0.0737948	NA	NA	NA	0.0774598	0.1069872	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	658741.25	2458418619.0	4.0	NA
2018-12-11 00:35:00	CT08	2018-12-11 00:34:47	0.0	12.0	1.0	NA	248.7241364	246.6004842	247.7574972	247.6940392	429.6719055	427.0868429	430.2953491	429.0180325	0.360663	0.0	0.0	NA	0.120221	NA	NA	NA	49.9890264	NA	NA	NA	1.2970459	-0.0476811	-0.0209722	-0.0064464	-0.0750997	NA	NA	NA	0.0759834	0.1068341	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	658747.0	2458418619.0	4.0	NA
2018-12-11 00:40:00	CT08	2018-12-11 00:40:09	0.0	12.0	1.0	NA	248.7439232	246.6707039	247.8299446	247.7481906	429.7611465	427.2073288	430.3668442	429.1117732	0.3614615	0.0	0.0	NA	0.1204872	NA	NA	NA	49.9931221	NA	NA	NA	1.3016109	-0.0466588	-0.0208046	-0.0075344	-0.0749978	NA	NA	NA	0.0768575	0.1073885	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	658752.5	2458418619.0	4.0	NA
2018-12-11 00:45:00	CT08	2018-12-11 00:45:26	0.0	12.0	1.0	NA	248.9667511	246.6956673	248.0624847	247.908301	429.8993683	427.3862762	430.8819122	429.3891856	0.3645204	0.0	0.0	NA	0.1215068	NA	NA	NA	49.9976387	NA	NA	NA	1.303966	-0.0471792	-0.0205217	-0.0074553	-0.0751563	NA	NA	NA	0.0775255	0.1079765	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	658759.25	2458418619.0	4.0	NA
