Tstamp	m2	m3	m4	m5	m6	m7	Voltage_R_Phase	Voltage_Y_Phase	Voltage_B_Phase	Average_Voltage	Voltage_R_Y	Voltage_Y_B	Voltage_B_R	Line_To_Line_Voltage_Average	Current_R	Current_Y	Current_B	Current_N	Average_Current	Frequency_R	Frequency_Y	Frequency_B	Average_Frequency	Power_Factor_R	Power_Factor_Y	Power_Factor_B	Average_Power_Factor	Active_Power_R	Active_Power_Y	Active_Power_B	Total_Power	Reactive_Power_R	Reactive_Power_Y	Reactive_Power_B	Total_Reactive_Power	Total_Apparent_Power	Active_Energy	Reactive_Energy	Apparent_Power_R	Apparent_Power_Y	Apparent_Power_B	Reactive_Energy2	Maximum_Active_Power	Minimum_Active_Power	Maximum_Reactive_Power	Minimum_Reactive_Power	Maximum_Apparent_Power	Wh_Received	VAh_Received	VARh_Inductive_Received	VARh_Capacitive_Received	Energy_Export1	VAh_Delivered	VARh_Ind_Delivered	VARh_Cap_Delivered	THD	Active_Total_Import	Active_Total_Export	Apparent_Import	Aparent_Export	Energy_Today	m1	Energy_Import	Energy_Export	m66	Total_KW_Avg
2018-12-21 00:00:00	CT08	2018-12-21 00:00:19	0.0	12.0	1.0	NA	250.4921265	248.1716614	249.7294617	249.4644165	432.5281067	430.2605896	433.466217	432.0849711	0.3611233	0.0	0.0	NA	0.1203744	NA	NA	NA	49.9394836	NA	NA	NA	1.308985	NULL	NULL	NULL	-0.0741682	NA	NA	NA	0.0775841	0.1073323	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	670432.0	2501591740.0	4.0	NA
2018-12-21 00:05:00	CT08	2018-12-21 00:05:39	0.0	12.0	1.0	NA	250.8006058	248.2760696	249.885849	249.6541748	432.8786392	430.369873	433.9916382	432.4133835	0.3602934	0.0	0.0	NA	0.1200978	NA	NA	NA	49.9458961	NA	NA	NA	1.3041875	-0.0474033	-0.0197234	-0.0074108	-0.0745375	NA	NA	NA	0.0769291	0.107118	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	670435.5	2501591740.0	4.0	NA
2018-12-21 00:10:00	CT08	2018-12-21 00:09:39	0.0	12.0	1.0	NA	250.852773	248.5694427	250.0606791	249.8276316	433.205485	430.8737895	434.0614014	432.7135586	0.3587268	0.0	0.0	NA	0.1195756	NA	NA	NA	49.9517288	NA	NA	NA	1.3001144	-0.0474432	-0.0199744	-0.0075031	-0.0749206	NA	NA	NA	0.0764585	0.1070489	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	670441.3333333	2501591740.0	4.0	NA
2018-12-21 00:15:00	CT08	2018-12-21 00:14:58	0.0	12.0	1.0	NA	251.3418732	249.2182159	250.6399689	250.4000193	434.1678696	431.9841385	434.9624634	433.7048238	0.3609066	0.0	0.0	NA	0.1203022	NA	NA	NA	50.0221443	NA	NA	NA	1.3050472	-0.0470804	-0.0208945	-0.0069585	-0.0749333	NA	NA	NA	0.0775335	0.1078263	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	670447.25	2501591740.0	4.0	NA
2018-12-21 00:20:00	CT08	2018-12-21 00:20:18	0.0	12.0	1.0	NA	250.8817825	248.8298454	250.1323166	249.9479815	433.4861908	431.2382736	434.0404739	432.9216461	0.3629453	0.0	0.0	NA	0.1209818	NA	NA	NA	49.9595032	NA	NA	NA	1.3122562	-0.0465532	-0.0214398	-0.0061543	-0.0741472	NA	NA	NA	0.0782517	0.1078074	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	670453.75	2501591740.0	4.0	NA
2018-12-21 00:25:00	CT08	2018-12-21 00:25:37	0.0	12.0	1.0	NA	251.2756462	249.1174126	250.4363747	250.2764778	434.0538635	431.6618958	434.7565002	433.4907532	0.3603102	0.0	0.0	NA	0.1201034	NA	NA	NA	49.9354773	NA	NA	NA	1.308823	-0.0464706	-0.0209198	-0.0069206	-0.074311	NA	NA	NA	0.0776982	0.1075145	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	670460.5	2501591740.0	4.0	NA
2018-12-21 00:30:00	CT08	2018-12-21 00:30:57	0.0	12.0	1.0	NA	251.6558685	249.4022522	250.7076759	250.5885989	434.628952	432.0549316	435.4095612	434.0311483	0.3594148	0.0	0.0	NA	0.1198049	NA	NA	NA	49.9762249	NA	NA	NA	1.3086097	-0.0466137	-0.0201295	-0.0074265	-0.0741697	NA	NA	NA	0.0775065	0.1072792	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	670467.0	2501591740.0	4.0	NA
2018-12-21 00:35:00	CT08	2018-12-21 00:35:49	0.0	12.0	1.0	NA	251.3053233	249.1408234	250.4804128	250.3088531	434.0695903	431.7146301	434.8564657	433.5468953	0.3526983	0.0	0.0	NA	0.1175661	NA	NA	NA	50.0108172	NA	NA	NA	1.3032197	-0.0460484	-0.0203463	-0.007166	-0.0735607	NA	NA	NA	0.0757259	0.1055765	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	670473.6666667	2501591740.0	4.0	NA
2018-12-21 00:40:00	CT08	2018-12-21 00:39:48	0.0	12.0	1.0	NA	251.0427399	249.1346842	250.1531321	250.1101854	433.9959106	431.5109965	434.0999146	433.2022739	0.3602236	0.0	0.0	NA	0.1200745	NA	NA	NA	50.0016759	NA	NA	NA	1.3106207	-0.045956	-0.0213715	-0.0068028	-0.0741302	NA	NA	NA	0.0778832	0.1075261	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	670478.6666667	2501591740.0	4.0	NA
2018-12-21 00:45:00	CT08	2018-12-21 00:45:09	0.0	12.0	1.0	NA	251.5380745	249.4259682	250.6402397	250.5347608	434.5826035	432.063942	435.1671066	433.937884	0.3612028	0.0	0.0	NA	0.1204009	NA	NA	NA	49.9544859	NA	NA	NA	1.30908	-0.0469314	-0.0200756	-0.0073544	-0.0743614	NA	NA	NA	0.0777962	0.1076229	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	670484.5	2501591740.0	4.0	NA
