Tstamp	m2	m3	m4	m5	m6	m7	Voltage_R_Phase	Voltage_Y_Phase	Voltage_B_Phase	Average_Voltage	Voltage_R_Y	Voltage_Y_B	Voltage_B_R	Line_To_Line_Voltage_Average	Current_R	Current_Y	Current_B	Current_N	Average_Current	Frequency_R	Frequency_Y	Frequency_B	Average_Frequency	Power_Factor_R	Power_Factor_Y	Power_Factor_B	Average_Power_Factor	Active_Power_R	Active_Power_Y	Active_Power_B	Total_Power	Reactive_Power_R	Reactive_Power_Y	Reactive_Power_B	Total_Reactive_Power	Total_Apparent_Power	Active_Energy	Reactive_Energy	Apparent_Power_R	Apparent_Power_Y	Apparent_Power_B	Reactive_Energy2	Maximum_Active_Power	Minimum_Active_Power	Maximum_Reactive_Power	Minimum_Reactive_Power	Maximum_Apparent_Power	Wh_Received	VAh_Received	VARh_Inductive_Received	VARh_Capacitive_Received	Energy_Export1	VAh_Delivered	VARh_Ind_Delivered	VARh_Cap_Delivered	THD	Active_Total_Import	Active_Total_Export	Apparent_Import	Aparent_Export	Energy_Today	m1	Energy_Import	Energy_Export	m66	Total_KW_Avg
2018-12-23 00:05:00	CT08	2018-12-23 00:05:26	0.0	12.0	1.0	NA	250.4514389	248.1711388	249.9008751	249.5078176	432.3611908	430.4544067	433.663826	432.1598078	0.3639311	0.0	0.0	NA	0.1213104	NA	NA	NA	49.9522429	NA	NA	NA	1.3150544	-0.0347959	-0.0153993	-0.0046727	-0.0734166	NA	NA	NA	0.0780905	0.1071853	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	672815.5	2510480594.0	4.0	NA
2018-12-23 00:10:00	CT08	2018-12-23 00:10:46	0.0	12.0	1.0	NA	250.4759331	248.3114395	249.7768021	249.5213916	432.5865784	430.465271	433.4976959	432.1831818	0.3620716	0.0	0.0	NA	0.1206905	NA	NA	NA	49.9096203	NA	NA	NA	1.3130215	-0.0459442	-0.0215805	-0.0063904	-0.0739152	NA	NA	NA	0.0781893	0.107598	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	672822.25	2510480594.0	4.0	NA
2018-12-23 00:15:00	CT08	2018-12-23 00:14:45	0.0	12.0	1.0	NA	250.6206207	248.4568888	249.8461558	249.6412218	432.9447225	430.6225993	433.604248	432.3905233	0.3603365	0.0	0.0	NA	0.1201122	NA	NA	NA	49.989624	NA	NA	NA	1.3063747	-0.0466172	-0.0207508	-0.0071183	-0.0744864	NA	NA	NA	0.0773444	0.1073815	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	672828.0	2510480594.0	4.0	NA
2018-12-23 00:20:00	CT08	2018-12-23 00:20:06	0.0	12.0	1.0	NA	250.6835709	248.4512863	249.8208008	249.651886	433.0396576	430.5550995	433.6311874	432.4086482	0.3633425	0.0	0.0	NA	0.1211142	NA	NA	NA	49.9811115	NA	NA	NA	1.30871	-0.0469797	-0.0209747	-0.006715	-0.0746694	NA	NA	NA	0.0780305	0.1080058	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	672833.75	2510480594.0	4.0	NA
2018-12-23 00:25:00	CT08	2018-12-23 00:25:25	0.0	12.0	1.0	NA	250.6250687	248.5032883	249.8666382	249.6649984	432.9726562	430.7105713	433.6119766	432.4317347	0.366162	0.0	0.0	NA	0.122054	NA	NA	NA	49.96945	NA	NA	NA	1.3171435	-0.0466581	-0.021281	-0.0059062	-0.0738453	NA	NA	NA	0.0790128	0.1081555	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	672840.5	2510480594.0	4.0	NA
2018-12-23 00:30:00	CT08	2018-12-23 00:30:45	0.0	12.0	1.0	NA	250.4328766	248.4092064	249.6494637	249.4971822	432.7602692	430.460762	433.2011642	432.1407318	0.3670076	0.0	0.0	NA	0.1223359	NA	NA	NA	49.9684391	NA	NA	NA	1.3179487	-0.0456742	-0.0224977	-0.0062092	-0.074381	NA	NA	NA	0.0797579	0.1090622	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	672846.75	2510480594.0	4.0	NA
2018-12-23 00:35:00	CT08	2018-12-23 00:34:44	0.0	12.0	1.0	NA	250.1094869	248.0703023	249.5136871	249.2311588	432.1193441	430.0846456	432.8366801	431.6802233	0.3656106	0.0	0.0	NA	0.1218702	NA	NA	NA	49.9684626	NA	NA	NA	1.3184063	-0.0457212	-0.0227008	-0.0053786	-0.0738006	NA	NA	NA	0.0791819	0.1082501	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	672852.6666667	2510480594.0	4.0	NA
2018-12-23 00:40:00	CT08	2018-12-23 00:40:05	0.0	12.0	1.0	NA	250.2065086	248.023941	249.5875969	249.2726822	432.1329117	430.0612564	433.0624466	431.7522049	0.3675967	0.0	0.0	NA	0.1225322	NA	NA	NA	49.9870462	NA	NA	NA	1.3180782	-0.0462295	-0.022607	-0.0052949	-0.0741313	NA	NA	NA	0.0795119	0.1087118	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	672858.5	2510480594.0	4.0	NA
2018-12-23 00:45:00	CT08	2018-12-23 00:44:56	0.0	12.0	1.0	NA	250.6109772	248.3334198	249.7071533	249.5505168	432.7979126	430.2513021	433.6515503	432.2335883	0.3707664	0.0	0.0	NA	0.1235888	NA	NA	NA	50.0042521	NA	NA	NA	1.3137554	-0.0474472	-0.0228225	-0.005103	-0.0753728	NA	NA	NA	0.0798887	0.1098402	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	672865.3333333	2510480594.0	4.0	NA
2018-12-23 00:50:00	CT08	2018-12-23 00:50:16	0.0	12.0	1.0	NA	250.7788849	248.6465225	249.8500443	249.7584839	433.267662	430.7271194	433.7857819	432.5935211	0.3664984	0.0	0.0	NA	0.1221661	NA	NA	NA	49.9716492	NA	NA	NA	1.315469	-0.0467555	-0.0219534	-0.0055953	-0.0743041	NA	NA	NA	0.0791248	0.1085478	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	672871.25	2510480594.0	4.0	NA
