Tstamp	m2	m3	m4	m5	m6	m7	Voltage_R_Phase	Voltage_Y_Phase	Voltage_B_Phase	Average_Voltage	Voltage_R_Y	Voltage_Y_B	Voltage_B_R	Line_To_Line_Voltage_Average	Current_R	Current_Y	Current_B	Current_N	Average_Current	Frequency_R	Frequency_Y	Frequency_B	Average_Frequency	Power_Factor_R	Power_Factor_Y	Power_Factor_B	Average_Power_Factor	Active_Power_R	Active_Power_Y	Active_Power_B	Total_Power	Reactive_Power_R	Reactive_Power_Y	Reactive_Power_B	Total_Reactive_Power	Total_Apparent_Power	Active_Energy	Reactive_Energy	Apparent_Power_R	Apparent_Power_Y	Apparent_Power_B	Reactive_Energy2	Maximum_Active_Power	Minimum_Active_Power	Maximum_Reactive_Power	Minimum_Reactive_Power	Maximum_Apparent_Power	Wh_Received	VAh_Received	VARh_Inductive_Received	VARh_Capacitive_Received	Energy_Export1	VAh_Delivered	VARh_Ind_Delivered	VARh_Cap_Delivered	THD	Active_Total_Import	Active_Total_Export	Apparent_Import	Aparent_Export	Energy_Today	m1	Energy_Import	Energy_Export	m66	Total_KW_Avg
2018-12-07 00:00:00	CT08	2018-12-07 00:00:02	0.0	12.0	1.0	NA	249.77005	247.7335358	249.1721497	248.8919118	431.5120544	429.4345703	432.3334351	431.0933533	0.3581827	0.0	0.0	NA	0.1193942	NA	NA	NA	50.0160065	NA	NA	NA	1.3036051	NULL	NULL	NULL	-0.0746427	NA	NA	NA	0.0769219	0.1071845	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	654003.0	2441561565.0	4.0	NA
2018-12-07 00:05:00	CT08	2018-12-07 00:05:21	0.0	12.0	1.0	NA	250.4560242	248.4445343	249.8225822	249.5743802	432.6759109	430.5490646	433.598999	432.2746582	0.3646859	0.0	0.0	NA	0.121562	NA	NA	NA	49.9967566	NA	NA	NA	1.310852	-0.046652	-0.021068	-0.0069583	-0.0746783	NA	NA	NA	0.0785223	0.1083663	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	654006.75	2441561565.0	4.0	NA
2018-12-07 00:10:00	CT08	2018-12-07 00:09:20	0.0	12.0	1.0	NA	249.6767069	247.4887644	249.0709941	248.7454885	431.1729736	429.0643209	432.2805786	430.839291	0.3635337	0.0	0.0	NA	0.1211779	NA	NA	NA	49.9418513	NA	NA	NA	1.3016473	-0.0472016	-0.0213692	-0.0070708	-0.0756416	NA	NA	NA	0.0775269	0.1083149	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	654012.6666667	2441561565.0	4.0	NA
2018-12-07 00:15:00	CT08	2018-12-07 00:15:15	0.0	12.0	1.0	NA	250.2285309	248.0438004	249.4641724	249.2455012	432.1451874	429.8519287	433.1193848	431.7055003	0.3637965	0.0	0.0	NA	0.1212655	NA	NA	NA	49.9400234	NA	NA	NA	1.3007555	-0.0475414	-0.0211865	-0.007208	-0.0759358	NA	NA	NA	0.0776321	0.1085965	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	654021.0	2441561565.0	4.0	NA
2018-12-07 00:20:00	CT08	2018-12-07 00:20:34	0.0	12.0	1.0	NA	250.042347	247.9619598	249.4162521	249.1401863	431.8610535	429.7669449	432.9404984	431.5228322	0.356658	0.0	0.0	NA	0.118886	NA	NA	NA	49.9216843	NA	NA	NA	1.2964837	-0.0464092	-0.0210884	-0.0078901	-0.0753877	NA	NA	NA	0.0761514	0.1071608	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	654025.75	2441561565.0	4.0	NA
2018-12-07 00:25:00	CT08	2018-12-07 00:25:54	0.0	12.0	1.0	NA	249.9439926	247.844017	249.2315674	249.0065257	431.7810745	429.5271454	432.5659561	431.291392	0.3514843	0.0	0.0	NA	0.1171614	NA	NA	NA	49.9498444	NA	NA	NA	1.2903378	-0.0463076	-0.0203988	-0.0085094	-0.0752158	NA	NA	NA	0.0746546	0.1059811	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	654032.5	2441561565.0	4.0	NA
2018-12-07 00:30:00	CT08	2018-12-07 00:29:55	0.0	12.0	1.0	NA	250.5549825	248.3741811	249.7746531	249.5679389	432.7515462	430.4172668	433.6224772	432.2637634	0.3615343	0.0	0.0	NA	0.1205114	NA	NA	NA	49.990298	NA	NA	NA	1.3032373	-0.0466398	-0.0204236	-0.0083734	-0.0754368	NA	NA	NA	0.0776544	0.1082637	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	654038.3333333	2441561565.0	4.0	NA
2018-12-07 00:35:00	CT08	2018-12-07 00:35:16	0.0	12.0	1.0	NA	250.175827	248.0450668	249.4483719	249.2230886	432.1474838	429.9073486	432.9442368	431.6663564	0.360253	0.0	0.0	NA	0.1200843	NA	NA	NA	49.948184	NA	NA	NA	1.3001905	-0.0469254	-0.0206556	-0.0077999	-0.0753808	NA	NA	NA	0.0769457	0.107719	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	654044.25	2441561565.0	4.0	NA
2018-12-07 00:40:00	CT08	2018-12-07 00:40:36	0.0	12.0	1.0	NA	250.0579643	248.1093788	249.4362411	249.2011948	432.1342087	429.9753952	432.7753143	431.6283061	0.3545675	0.0	0.0	NA	0.1181892	NA	NA	NA	49.8548784	NA	NA	NA	1.3017725	-0.0459074	-0.02012	-0.0079567	-0.0739842	NA	NA	NA	0.0758514	0.1059592	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	654050.75	2441561565.0	4.0	NA
2018-12-07 00:45:00	CT08	2018-12-07 00:45:57	0.0	12.0	1.0	NA	249.731144	247.7862587	249.1583023	248.8919017	431.5672302	429.4988022	432.2121887	431.0927404	0.3589964	0.0	0.0	NA	0.1196655	NA	NA	NA	49.8576784	NA	NA	NA	1.3012745	-0.0461779	-0.021445	-0.0074428	-0.0750657	NA	NA	NA	0.0768436	0.1074265	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	654057.5	2441561565.0	4.0	NA
