Tstamp	m2	m3	m4	m5	m6	m7	Voltage_R_Phase	Voltage_Y_Phase	Voltage_B_Phase	Average_Voltage	Voltage_R_Y	Voltage_Y_B	Voltage_B_R	Line_To_Line_Voltage_Average	Current_R	Current_Y	Current_B	Current_N	Average_Current	Frequency_R	Frequency_Y	Frequency_B	Average_Frequency	Power_Factor_R	Power_Factor_Y	Power_Factor_B	Average_Power_Factor	Active_Power_R	Active_Power_Y	Active_Power_B	Total_Power	Reactive_Power_R	Reactive_Power_Y	Reactive_Power_B	Total_Reactive_Power	Total_Apparent_Power	Active_Energy	Reactive_Energy	Apparent_Power_R	Apparent_Power_Y	Apparent_Power_B	Reactive_Energy2	Maximum_Active_Power	Minimum_Active_Power	Maximum_Reactive_Power	Minimum_Reactive_Power	Maximum_Apparent_Power	Wh_Received	VAh_Received	VARh_Inductive_Received	VARh_Capacitive_Received	Energy_Export1	VAh_Delivered	VARh_Ind_Delivered	VARh_Cap_Delivered	THD	Active_Total_Import	Active_Total_Export	Apparent_Import	Aparent_Export	Energy_Today	m1	Energy_Import	Energy_Export	m66	Total_KW_Avg
2018-12-30 00:00:00	CT08	2018-12-30 00:00:28	0.0	12.0	1.0	NA	250.7892761	248.1579437	249.9989014	249.6487071	432.6987915	430.2861328	434.2268982	432.4039408	0.3666733	0.0	0.0	NA	0.1222244	NA	NA	NA	50.0491257	NA	NA	NA	1.308301	NULL	NULL	NULL	-0.0751634	NA	NA	NA	0.0784763	0.1086649	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	681021.0	2540800044.0	4.0	NA
2018-12-30 00:05:00	CT08	2018-12-30 00:05:19	0.0	12.0	1.0	NA	250.6749064	248.5733083	250.0062154	249.7514767	433.0139567	430.787618	433.9425557	432.5813768	0.3611898	0.0	0.0	NA	0.1203966	NA	NA	NA	50.0187035	NA	NA	NA	1.3073786	-0.046862	-0.0208652	-0.0066586	-0.0743858	NA	NA	NA	0.0774714	0.1074059	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	681025.0	2540800044.0	4.0	NA
2018-12-30 00:10:00	CT08	2018-12-30 00:10:41	0.0	12.0	1.0	NA	250.2393188	248.1176796	249.5228882	249.2932955	432.2960968	429.9594269	433.1076889	431.7877375	0.3624697	0.0	0.0	NA	0.1208232	NA	NA	NA	50.0049763	NA	NA	NA	1.3021583	-0.0476648	-0.0201447	-0.007378	-0.0751876	NA	NA	NA	0.0771681	0.1077417	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	681031.25	2540800044.0	4.0	NA
2018-12-30 00:15:00	CT08	2018-12-30 00:14:41	0.0	12.0	1.0	NA	250.0051117	247.8730672	249.1944987	249.0242259	431.9390259	429.4747823	432.550649	431.3214857	0.3611241	0.0	0.0	NA	0.1203747	NA	NA	NA	49.9874763	NA	NA	NA	1.3089413	-0.0461651	-0.0215394	-0.0064718	-0.0741763	NA	NA	NA	0.0775874	0.1073422	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	681037.0	2540800044.0	4.0	NA
2018-12-30 00:20:00	CT08	2018-12-30 00:20:02	0.0	12.0	1.0	NA	249.9076881	247.7028542	249.1205482	248.9103635	431.6622238	429.2020416	432.5093994	431.124555	0.3519931	0.0	0.0	NA	0.117331	NA	NA	NA	50.0100517	NA	NA	NA	1.2947907	-0.046236	-0.0201632	-0.0080324	-0.0744317	NA	NA	NA	0.0748322	0.1055461	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	681042.75	2540800044.0	4.0	NA
2018-12-30 00:25:00	CT08	2018-12-30 00:25:23	0.0	12.0	1.0	NA	250.0854912	247.9995651	249.4230042	249.1693535	432.0242538	429.8529282	432.8427124	431.5732981	0.3532729	0.0	0.0	NA	0.1177576	NA	NA	NA	50.0430994	NA	NA	NA	1.2981965	-0.0461221	-0.0203739	-0.0077476	-0.0742437	NA	NA	NA	0.0753505	0.1057864	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	681049.5	2540800044.0	4.0	NA
2018-12-30 00:30:00	CT08	2018-12-30 00:30:43	0.0	12.0	1.0	NA	249.7564163	247.5337524	248.9975777	248.7625821	431.3911438	429.0449982	432.1703186	430.8688202	0.3550299	0.0	0.0	NA	0.1183433	NA	NA	NA	50.0595732	NA	NA	NA	1.299399	-0.0465171	-0.0198318	-0.0077734	-0.0741224	NA	NA	NA	0.075484	0.1057948	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	681055.75	2540800044.0	4.0	NA
2018-12-30 00:35:00	CT08	2018-12-30 00:34:44	0.0	12.0	1.0	NA	249.7444661	247.6722056	248.9081879	248.7749532	431.5538534	429.0843811	432.0303853	430.8895399	0.3544862	0.0	0.0	NA	0.1181621	NA	NA	NA	50.0127373	NA	NA	NA	1.299938	-0.0459078	-0.0202348	-0.0080682	-0.0742108	NA	NA	NA	0.0756993	0.1060126	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	681061.6666667	2540800044.0	4.0	NA
2018-12-30 00:40:00	CT08	2018-12-30 00:40:07	0.0	12.0	1.0	NA	249.8739204	247.7752686	249.0449028	248.8980306	431.758873	429.2479095	432.3023605	431.1030477	0.3550224	0.0	0.0	NA	0.1183408	NA	NA	NA	49.9798651	NA	NA	NA	1.2936015	-0.0473668	-0.0201509	-0.0073363	-0.0748539	NA	NA	NA	0.0750038	0.1059664	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	681067.5	2540800044.0	4.0	NA
2018-12-30 00:45:00	CT08	2018-12-30 00:42:45	0.0	12.0	1.0	NA	249.2974243	247.3180389	248.6028824	248.4061152	430.9121246	428.6097412	431.2303009	430.2507222	0.3560079	0.0	0.0	NA	0.1186693	NA	NA	NA	49.9818935	NA	NA	NA	1.3031141	-0.0459318	-0.0205525	-0.0073252	-0.0738095	NA	NA	NA	0.0759401	0.1059043	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	681072.5	2540800044.0	4.0	NA
