Tstamp	m2	m3	m4	m5	m6	m7	Voltage_R_Phase	Voltage_Y_Phase	Voltage_B_Phase	Average_Voltage	Voltage_R_Y	Voltage_Y_B	Voltage_B_R	Line_To_Line_Voltage_Average	Current_R	Current_Y	Current_B	Current_N	Average_Current	Frequency_R	Frequency_Y	Frequency_B	Average_Frequency	Power_Factor_R	Power_Factor_Y	Power_Factor_B	Average_Power_Factor	Active_Power_R	Active_Power_Y	Active_Power_B	Total_Power	Reactive_Power_R	Reactive_Power_Y	Reactive_Power_B	Total_Reactive_Power	Total_Apparent_Power	Active_Energy	Reactive_Energy	Apparent_Power_R	Apparent_Power_Y	Apparent_Power_B	Reactive_Energy2	Maximum_Active_Power	Minimum_Active_Power	Maximum_Reactive_Power	Minimum_Reactive_Power	Maximum_Apparent_Power	Wh_Received	VAh_Received	VARh_Inductive_Received	VARh_Capacitive_Received	Energy_Export1	VAh_Delivered	VARh_Ind_Delivered	VARh_Cap_Delivered	THD	Active_Total_Import	Active_Total_Export	Apparent_Import	Aparent_Export	Energy_Today	m1	Energy_Import	Energy_Export	m66	Total_KW_Avg
2018-12-10 00:00:00	CT08	2018-12-10 00:00:50	0.0	12.0	1.0	NA	248.3716583	246.003479	247.3041077	247.226415	428.9247437	425.9839172	429.7147522	428.2078044	0.362848	0.0	0.0	NA	0.1209493	NA	NA	NA	50.0785561	NA	NA	NA	1.299845	NULL	NULL	NULL	-0.0749333	NA	NA	NA	0.076414	0.1070238	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	657537.0	2454235869.0	4.0	NA
2018-12-10 00:05:00	CT08	2018-12-10 00:04:49	0.0	12.0	1.0	NA	248.3284861	246.2118683	247.2765554	247.2723033	429.0390625	426.2191162	429.6045024	428.2875604	0.3650577	0.0	0.0	NA	0.1216859	NA	NA	NA	50.0197322	NA	NA	NA	1.308433	-0.0473558	-0.0196077	-0.0070481	-0.0740116	NA	NA	NA	0.077301	0.1070204	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	657540.6666667	2454235869.0	4.0	NA
2018-12-10 00:10:00	CT08	2018-12-10 00:10:08	0.0	12.0	1.0	NA	247.8369141	245.501236	246.8260002	246.7213834	427.9236069	425.151886	428.923912	427.333135	0.3681715	0.0	0.0	NA	0.1227238	NA	NA	NA	49.9296942	NA	NA	NA	1.306026	-0.0483602	-0.0186157	-0.0076078	-0.0745837	NA	NA	NA	0.0773731	0.1074719	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	657546.5	2454235869.0	4.0	NA
2018-12-10 00:15:00	CT08	2018-12-10 00:15:26	0.0	12.0	1.0	NA	248.0556297	245.6717758	247.0347824	246.9207293	428.2896576	425.4648666	429.2807846	427.6784363	0.3671491	0.0	0.0	NA	0.122383	NA	NA	NA	49.9738579	NA	NA	NA	1.3030713	-0.048007	-0.0198004	-0.0074073	-0.0752146	NA	NA	NA	0.077393	0.1079216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	657553.25	2454235869.0	4.0	NA
2018-12-10 00:20:00	CT08	2018-12-10 00:20:45	0.0	12.0	1.0	NA	247.777462	245.6602097	246.9156456	246.7844391	428.0362778	425.4757004	428.815155	427.4423777	0.3642287	0.0	0.0	NA	0.1214096	NA	NA	NA	49.9931078	NA	NA	NA	1.3054908	-0.0474093	-0.0195423	-0.0071828	-0.0741344	NA	NA	NA	0.0767859	0.1067383	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	657559.75	2454235869.0	4.0	NA
2018-12-10 00:25:00	CT08	2018-12-10 00:25:36	0.0	12.0	1.0	NA	247.3888041	245.0149028	246.5517171	246.3184747	427.0771077	424.599294	428.2307027	426.6357015	0.366875	0.0	0.0	NA	0.1222917	NA	NA	NA	50.0035642	NA	NA	NA	1.3079513	-0.0477604	-0.0195498	-0.0066802	-0.0739904	NA	NA	NA	0.0771773	0.1069169	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	657566.6666667	2454235869.0	4.0	NA
2018-12-10 00:30:00	CT08	2018-12-10 00:30:55	0.0	12.0	1.0	NA	247.6268082	245.4896507	246.789238	246.6352323	427.7833633	425.265564	428.5021515	427.1836929	0.3667698	0.0	0.0	NA	0.1222566	NA	NA	NA	49.98915	NA	NA	NA	1.3071125	-0.04737	-0.0197534	-0.0073317	-0.0744551	NA	NA	NA	0.0774854	0.1074618	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	657572.25	2454235869.0	4.0	NA
2018-12-10 00:35:00	CT08	2018-12-10 00:34:54	0.0	12.0	1.0	NA	248.32488	246.2803802	247.3322296	247.3124966	429.1322225	426.3594564	429.5791219	428.3569336	0.3640614	0.0	0.0	NA	0.1213538	NA	NA	NA	49.9826813	NA	NA	NA	1.3026887	-0.0475788	-0.0198142	-0.0073859	-0.0747789	NA	NA	NA	0.0768733	0.1072481	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	657578.0	2454235869.0	4.0	NA
2018-12-10 00:40:00	CT08	2018-12-10 00:40:13	0.0	12.0	1.0	NA	247.9319458	245.7605209	246.9226265	246.8716977	428.3491211	425.5154419	428.9152069	427.5932566	0.366725	0.0	0.0	NA	0.1222417	NA	NA	NA	49.9607048	NA	NA	NA	1.2993926	-0.0480553	-0.0201651	-0.0075813	-0.0758017	NA	NA	NA	0.0771836	0.1081896	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	657583.75	2454235869.0	4.0	NA
2018-12-10 00:45:00	CT08	2018-12-10 00:45:32	0.0	12.0	1.0	NA	248.2557449	246.0705986	247.3699913	247.2321116	428.7921066	426.2237625	429.6376648	428.2178446	0.3614483	0.0	0.0	NA	0.1204828	NA	NA	NA	50.0068588	NA	NA	NA	1.3010763	-0.0472376	-0.0195669	-0.0077566	-0.0745611	NA	NA	NA	0.0762904	0.1066761	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	657590.5	2454235869.0	4.0	NA
